"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","247","test_object_return","hil.linux.linux","Fri Dec 26 16:06:59 UTC 2025","passed","Fri Dec 26 16:06:59 UTC 2025","","test_rpc","",""
"","2482","test_set_int_range_min","hil.zephyr.native_sim_32","Fri Dec 26 16:09:25 UTC 2025","passed","Fri Dec 26 16:09:28 UTC 2025","","test_settings","",""
"","7384","test_location","sample.zephyr.native_sim_32","Fri Dec 26 16:13:50 UTC 2025","passed","Fri Dec 26 16:13:57 UTC 2025","","location.playback.wifi","",""
"","16986","test_cert_provisioning","sample.zephyr.native_sim_32","Fri Dec 26 16:12:15 UTC 2025","passed","Fri Dec 26 16:12:32 UTC 2025","","certificate_provisioning","",""
"","6164","test_block_upload","hil.linux.linux","Fri Dec 26 16:07:08 UTC 2025","passed","Fri Dec 26 16:07:14 UTC 2025","","test_stream","",""
"","2844","test_set_int_range","hil.zephyr.native_sim_64","Fri Dec 26 16:09:31 UTC 2025","passed","Fri Dec 26 16:09:34 UTC 2025","","test_settings","",""
"","250","test_float_return","hil.zephyr.native_sim_32","Fri Dec 26 16:08:58 UTC 2025","passed","Fri Dec 26 16:08:58 UTC 2025","","test_rpc","",""
"","6093","test_rpc","sample.zephyr.native_sim_32","Fri Dec 26 16:12:49 UTC 2025","passed","Fri Dec 26 16:12:55 UTC 2025","","rpc","",""
"","25376","test_lightdb_get","sample.zephyr.native_sim_32","Fri Dec 26 16:09:39 UTC 2025","passed","Fri Dec 26 16:10:05 UTC 2025","","lightdb_get","",""
"","282","test_multi_block_upload","hil.zephyr.native_sim_64","Fri Dec 26 16:09:06 UTC 2025","passed","Fri Dec 26 16:09:07 UTC 2025","","test_stream","",""
"","248","test_object_return","hil.zephyr.native_sim_32","Fri Dec 26 16:08:59 UTC 2025","passed","Fri Dec 26 16:08:59 UTC 2025","","test_rpc","",""
"","4911","test_lightdb_observed","hil.zephyr.native_sim_64","Fri Dec 26 16:09:02 UTC 2025","passed","Fri Dec 26 16:09:07 UTC 2025","","test_lightdb","",""
"","11501","test_int_too_large","hil.zephyr.native_sim_32","Fri Dec 26 16:09:00 UTC 2025","passed","Fri Dec 26 16:09:11 UTC 2025","","test_settings","",""
"","249","test_one_arg","hil.linux.linux","Fri Dec 26 16:06:57 UTC 2025","passed","Fri Dec 26 16:06:57 UTC 2025","","test_rpc","",""
"","6300","test_block_upload","hil.zephyr.native_sim_64","Fri Dec 26 16:09:00 UTC 2025","passed","Fri Dec 26 16:09:06 UTC 2025","","test_stream","",""
"","503","test_bool_return","hil.linux.linux","Fri Dec 26 16:06:59 UTC 2025","passed","Fri Dec 26 16:06:59 UTC 2025","","test_rpc","",""
