"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 21 05:19:31 GMT 2024","Sat Dec 21 05:19:59 GMT 2024","28872","hil.zephyr.nrf52840dk","test_settings","","","","test_restart",""
"passed","Sat Dec 21 05:10:10 GMT 2024","Sat Dec 21 05:10:12 GMT 2024","2051","hil.linux.linux","test_settings","","","","test_set_int",""
"passed","Sat Dec 21 05:49:32 GMT 2024","Sat Dec 21 05:49:41 GMT 2024","8165","hil.esp-idf.esp32_devkitc_wrover_espidf","test_stream","","","","test_block_upload",""
"passed","Sat Dec 21 05:12:48 GMT 2024","Sat Dec 21 05:12:49 GMT 2024","499","hil.zephyr.native_sim_64","test_rpc","","","","test_bool_return",""
"passed","Sat Dec 21 05:13:06 GMT 2024","Sat Dec 21 05:13:09 GMT 2024","2903","hil.zephyr.native_sim_64","test_settings","","","","test_set_int_range",""
"passed","Sat Dec 21 05:12:54 GMT 2024","Sat Dec 21 05:12:54 GMT 2024","164","hil.zephyr.native_sim_64","test_rpc","","","","test_invalid_arg",""
"passed","Sat Dec 21 05:12:54 GMT 2024","Sat Dec 21 05:13:16 GMT 2024","21970","hil.zephyr.native_sim_64","test_rpc","","","","test_observation_repeat_restart",""
"passed","Sat Dec 21 05:46:33 GMT 2024","Sat Dec 21 05:46:33 GMT 2024","371","hil.zephyr.nrf9160dk","test_settings","","","","test_wrong_type",""
"passed","Sat Dec 21 05:29:33 GMT 2024","Sat Dec 21 05:29:33 GMT 2024","460","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_string_return",""
"passed","Sat Dec 21 06:00:36 GMT 2024","Sat Dec 21 06:01:17 GMT 2024","40331","sample.zephyr.rak5010","test_sample","","","","test_settings",""
"passed","Sat Dec 21 05:22:07 GMT 2024","Sat Dec 21 05:22:37 GMT 2024","29684","hil.esp-idf.esp32c3_devkitm_espidf","test_settings","","","","test_cancel_all",""
"passed","Sat Dec 21 05:39:36 GMT 2024","Sat Dec 21 05:39:44 GMT 2024","8212","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_settings",""
"passed","Sat Dec 21 05:10:19 GMT 2024","Sat Dec 21 05:10:19 GMT 2024","498","hil.linux.linux","test_rpc","","","","test_string_return",""
"passed","Sat Dec 21 05:10:25 GMT 2024","Sat Dec 21 05:11:11 GMT 2024","45957","hil.linux.linux","test_ota","","","","test_reason_and_state",""
"passed","Sat Dec 21 05:11:06 GMT 2024","Sat Dec 21 05:11:09 GMT 2024","2618","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range",""
"passed","Sat Dec 21 05:14:40 GMT 2024","Sat Dec 21 05:15:28 GMT 2024","47796","hil.zephyr.nrf52840dk","test_connection","","","","test_connect",""
"passed","Sat Dec 21 05:47:44 GMT 2024","Sat Dec 21 05:48:13 GMT 2024","29173","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_cancel_all",""
"passed","Sat Dec 21 05:56:15 GMT 2024","Sat Dec 21 05:57:10 GMT 2024","54430","sample.zephyr.rak5010","test_sample","","","","test_lightdb_set",""
"passed","Sat Dec 21 05:18:49 GMT 2024","Sat Dec 21 05:18:51 GMT 2024","1246","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_object_return",""
"passed","Sat Dec 21 05:21:18 GMT 2024","Sat Dec 21 05:21:24 GMT 2024","5274","hil.zephyr.mimxrt1024_evk","test_lightdb","","","","test_lightdb_reported",""
"passed","Sat Dec 21 05:10:18 GMT 2024","Sat Dec 21 05:10:18 GMT 2024","496","hil.linux.linux","test_rpc","","","","test_many_args",""
