"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","437","test_int_return","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","1248","test_one_arg","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","1715","test_set_bool","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_settings","",""
"","223","test_multi_block_upload","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_stream","",""
"","22518","test_hello","sample.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","hello.psa_crypto","",""
"","190","test_unrecognized_key","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_settings","",""
"","1168","test_many_args","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","32969","test_restart","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_settings","",""
"","1056","test_lightdb_deleted","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_lightdb","",""
"","11545","test_int_too_small","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_settings","",""
"","17409","test_location","sample.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","location.playback.cellular","",""
"","17319","test_observation_cancel_all","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","15454","test_lightdb_set","sample.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","lightdb_set","",""
"","625","test_string_return","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","29427","test_cancel_all","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_settings","",""
"","7611","test_location","sample.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","location.playback.wifi","",""
"","7381","test_lightdb_observed","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_lightdb","",""
"","2902","test_set_string","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_settings","",""
"","7408","test_lightdb_delete","sample.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","lightdb_delete","",""
"","495","test_no_args","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","714","test_multi_block_upload","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_stream","",""
"","307","test_not_registered","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","1557","test_manifest","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_ota","",""
"","646","test_invalid_arg","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","20297","test_lightdb_get","sample.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","lightdb_get","",""
"","384","test_not_registered","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","132","test_wrong_type","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_settings","",""
"","1598","test_set_int_range","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_settings","",""
"","4197","test_resume","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_ota","",""
"","17341","test_location","sample.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","location.playback","",""
"","2890","test_set_int_range","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_settings","",""
"","5115","test_malformed_response","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","2842","test_set_float","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_settings","",""
"","1160","test_lightdb_deleted","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_lightdb","",""
"","2706","test_set_int","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_settings","",""
"","691","test_bool_return","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","22299","test_hello","sample.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","hello","",""
"","656","test_lightdb_deleted","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_lightdb","",""
"","150","test_wrong_type","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_settings","",""
"","22380","test_stream","sample.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","stream","",""
"","1393","test_lightdb_reported","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_lightdb","",""
"","929","test_no_args","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","27092","test_cancel_all","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_settings","",""
"","22909","test_stream","sample.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","stream","",""
"","22724","test_observation_repeat_restart","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","5467","test_lightdb_observe","sample.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","lightdb_observe","",""
"","20296","test_lightdb_get","sample.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","lightdb_get","",""
"","1524","test_set_int_range_max","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_settings","",""
"","2928","test_set_int_range","hil.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","test_settings","",""
"","1860","test_set_float","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_settings","",""
"","481","test_float_return","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","6107","test_settings","sample.zephyr.native_sim_32","2026-08-29","passed","2026-08-29","","settings","",""
"","6162","test_block_upload","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_stream","",""
"","463","test_one_arg","hil.linux.linux","2026-08-29","passed","2026-08-29","","test_rpc","",""
"","11355","test_int_too_large","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_settings","",""
"","27785","test_cancel_all","hil.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","test_settings","",""
"","16772","test_cert_provisioning","sample.zephyr.native_sim_64","2026-08-29","passed","2026-08-29","","certificate_provisioning.psa_crypto","",""
