"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 10 18:45:49 GMT 2024","Tue Dec 10 18:46:23 GMT 2024","33652","hil.zephyr.rak5010","test_settings","","","","test_cancel_all",""
"passed","Tue Dec 10 17:51:40 GMT 2024","Tue Dec 10 17:51:40 GMT 2024","218","hil.zephyr.native_sim_32","test_settings","","","","test_unrecognized_key",""
"passed","Tue Dec 10 17:50:26 GMT 2024","Tue Dec 10 17:50:27 GMT 2024","572","hil.zephyr.native_sim_32","test_rpc","","","","test_int_return",""
"passed","Tue Dec 10 18:39:05 GMT 2024","Tue Dec 10 18:39:23 GMT 2024","17430","hil.zephyr.rak5010","test_ota","","","","test_resume",""
"passed","Tue Dec 10 18:23:53 GMT 2024","Tue Dec 10 18:24:01 GMT 2024","8161","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_settings",""
"broken","Tue Dec 10 18:41:41 GMT 2024","Tue Dec 10 18:41:46 GMT 2024","5374","hil.zephyr.rak5010","test_rpc","","","","test_not_registered",""
"broken","Tue Dec 10 18:56:44 GMT 2024","Tue Dec 10 18:56:44 GMT 2024","0","hil.zephyr.nrf9160dk","test_rpc","","","","test_bool_return",""
"passed","Tue Dec 10 19:21:32 GMT 2024","Tue Dec 10 19:21:43 GMT 2024","10730","sample.zephyr.mimxrt1024_evk","test_sample","","","","test_lightdb_observe",""
"passed","Tue Dec 10 18:32:13 GMT 2024","Tue Dec 10 18:32:16 GMT 2024","3507","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_set_float",""
"passed","Tue Dec 10 17:51:24 GMT 2024","Tue Dec 10 17:51:26 GMT 2024","2567","hil.zephyr.native_sim_64","test_settings","","","","test_set_float_whole",""
"passed","Tue Dec 10 18:58:06 GMT 2024","Tue Dec 10 18:58:09 GMT 2024","3518","hil.zephyr.nrf9160dk","test_settings","","","","test_set_int_range_max",""
"passed","Tue Dec 10 17:50:42 GMT 2024","Tue Dec 10 17:50:49 GMT 2024","7268","hil.zephyr.native_sim_64","test_lightdb","","","","test_lightdb_observed",""
"passed","Tue Dec 10 18:43:27 GMT 2024","Tue Dec 10 18:43:50 GMT 2024","22599","sample.esp-idf.esp32s3_devkitc_espidf","test_sample","","","","test_lightdb_set",""
"passed","Tue Dec 10 18:15:29 GMT 2024","Tue Dec 10 18:15:30 GMT 2024","1418","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_invalid_arg",""
"passed","Tue Dec 10 18:38:35 GMT 2024","Tue Dec 10 18:38:36 GMT 2024","712","hil.zephyr.nrf52840dk","test_ota","","","","test_manifest",""
"passed","Tue Dec 10 17:50:31 GMT 2024","Tue Dec 10 17:50:31 GMT 2024","320","hil.zephyr.native_sim_32","test_ota","","","","test_multiple_artifacts",""
"passed","Tue Dec 10 18:52:42 GMT 2024","Tue Dec 10 18:52:51 GMT 2024","8708","hil.zephyr.nrf9160dk","test_ota","","","","test_block_operations",""
"broken","Tue Dec 10 18:56:45 GMT 2024","Tue Dec 10 18:56:45 GMT 2024","0","hil.zephyr.nrf9160dk","test_rpc","","","","test_observation_repeat_restart",""
"passed","Tue Dec 10 17:50:25 GMT 2024","Tue Dec 10 17:50:32 GMT 2024","7296","hil.zephyr.native_sim_64","test_stream","","","","test_block_upload",""
"passed","Tue Dec 10 18:15:22 GMT 2024","Tue Dec 10 18:15:23 GMT 2024","1221","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_object_return",""
"passed","Tue Dec 10 18:17:13 GMT 2024","Tue Dec 10 18:17:26 GMT 2024","12431","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_int_too_small",""
"passed","Tue Dec 10 18:42:17 GMT 2024","Tue Dec 10 18:42:21 GMT 2024","3457","hil.zephyr.nrf52840dk","test_settings","","","","test_set_int_range_max",""
"passed","Tue Dec 10 18:53:48 GMT 2024","Tue Dec 10 18:53:49 GMT 2024","672","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_int_return",""
"passed","Tue Dec 10 19:43:37 GMT 2024","Tue Dec 10 19:44:12 GMT 2024","34945","sample.zephyr.nrf9160dk","test_sample","","","","test_settings",""
"passed","Tue Dec 10 17:50:20 GMT 2024","Tue Dec 10 17:50:49 GMT 2024","29473","hil.zephyr.native_sim_32","test_connection","","","","test_connect",""
"passed","Tue Dec 10 18:18:01 GMT 2024","Tue Dec 10 18:18:04 GMT 2024","3678","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_bool",""
"passed","Tue Dec 10 18:02:52 GMT 2024","Tue Dec 10 18:02:53 GMT 2024","1250","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_string_return",""
"passed","Tue Dec 10 18:43:34 GMT 2024","Tue Dec 10 18:44:02 GMT 2024","28575","hil.zephyr.nrf52840dk","test_settings","","","","test_restart",""
"passed","Tue Dec 10 18:15:17 GMT 2024","Tue Dec 10 18:15:18 GMT 2024","1231","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_int_return",""
"broken","Tue Dec 10 18:56:42 GMT 2024","Tue Dec 10 18:56:42 GMT 2024","0","hil.zephyr.nrf9160dk","test_rpc","","","","test_no_args",""
"passed","Tue Dec 10 18:43:02 GMT 2024","Tue Dec 10 18:43:03 GMT 2024","433","hil.zephyr.nrf52840dk","test_settings","","","","test_wrong_type",""
"passed","Tue Dec 10 18:53:44 GMT 2024","Tue Dec 10 18:53:45 GMT 2024","729","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_no_args",""
"passed","Tue Dec 10 18:17:26 GMT 2024","Tue Dec 10 18:17:29 GMT 2024","2930","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_int_range",""
"passed","Tue Dec 10 18:37:08 GMT 2024","Tue Dec 10 18:37:14 GMT 2024","5467","hil.zephyr.rak5010","test_lightdb","","","","test_lightdb_reported",""
"passed","Tue Dec 10 18:42:04 GMT 2024","Tue Dec 10 18:42:05 GMT 2024","984","hil.zephyr.rak5010","test_rpc","","","","test_object_return",""
"passed","Tue Dec 10 17:51:01 GMT 2024","Tue Dec 10 17:51:03 GMT 2024","2018","hil.linux.linux","test_settings","","","","test_set_float",""
"passed","Tue Dec 10 18:56:24 GMT 2024","Tue Dec 10 18:56:27 GMT 2024","3373","hil.zephyr.mimxrt1024_evk","test_settings","","","","test_set_float_whole",""
"passed","Tue Dec 10 18:02:58 GMT 2024","Tue Dec 10 18:03:03 GMT 2024","5342","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_malformed_response",""
"passed","Tue Dec 10 17:50:32 GMT 2024","Tue Dec 10 17:50:34 GMT 2024","1766","hil.linux.linux","test_settings","","","","test_set_int_range_min",""
"passed","Tue Dec 10 18:46:23 GMT 2024","Tue Dec 10 18:46:57 GMT 2024","34193","hil.zephyr.rak5010","test_settings","","","","test_restart",""
"passed","Tue Dec 10 18:15:15 GMT 2024","Tue Dec 10 18:15:17 GMT 2024","1501","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_many_args",""
"passed","Tue Dec 10 18:37:52 GMT 2024","Tue Dec 10 18:37:55 GMT 2024","3634","hil.zephyr.nrf52840dk","test_lightdb","","","","test_lightdb_deleted",""
"passed","Tue Dec 10 18:54:44 GMT 2024","Tue Dec 10 18:54:45 GMT 2024","661","hil.zephyr.esp32_devkitc_wrover","test_rpc","","","","test_invalid_arg",""
"passed","Tue Dec 10 19:09:05 GMT 2024","Tue Dec 10 19:09:13 GMT 2024","7678","sample.zephyr.esp32_devkitc_wrover","test_sample","","","","test_lightdb_observe",""
"passed","Tue Dec 10 19:24:28 GMT 2024","Tue Dec 10 19:24:55 GMT 2024","26559","sample.esp-idf.esp32_devkitc_wrover_espidf","test_sample","","","","test_lightdb_get",""
"passed","Tue Dec 10 18:29:15 GMT 2024","Tue Dec 10 18:29:16 GMT 2024","951","hil.esp-idf.esp32_devkitc_wrover_espidf","test_rpc","","","","test_one_arg",""
"passed","Tue Dec 10 17:50:04 GMT 2024","Tue Dec 10 17:50:06 GMT 2024","2158","hil.linux.linux","test_settings","","","","test_set_int",""
"passed","Tue Dec 10 18:56:12 GMT 2024","Tue Dec 10 18:56:25 GMT 2024","12329","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_int_too_large",""
"passed","Tue Dec 10 18:26:01 GMT 2024","Tue Dec 10 18:26:23 GMT 2024","21635","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_lightdb_set",""
"broken","Tue Dec 10 18:58:09 GMT 2024","Tue Dec 10 18:58:58 GMT 2024","49649","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_restart",""
"passed","Tue Dec 10 17:50:24 GMT 2024","Tue Dec 10 17:50:25 GMT 2024","1598","hil.zephyr.native_sim_64","test_rpc","","","","test_one_arg",""
"failed","Tue Dec 10 17:49:49 GMT 2024","Tue Dec 10 17:49:49 GMT 2024","148","hil.linux.linux","test_lightdb","","","","test_lightdb_reported",""
"passed","Tue Dec 10 18:52:01 GMT 2024","Tue Dec 10 18:52:12 GMT 2024","11311","hil.zephyr.nrf9160dk","test_lightdb","","","","test_lightdb_observed",""
"passed","Tue Dec 10 19:32:15 GMT 2024","Tue Dec 10 19:32:45 GMT 2024","30729","sample.zephyr.nrf9160dk","test_sample","","","","test_rpc",""
"passed","Tue Dec 10 18:31:45 GMT 2024","Tue Dec 10 18:31:57 GMT 2024","12321","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_set_int_range_out_min",""
"passed","Tue Dec 10 17:50:34 GMT 2024","Tue Dec 10 17:50:40 GMT 2024","5459","hil.zephyr.native_sim_32","test_lightdb","","","","test_lightdb_observed",""
"broken","Tue Dec 10 19:34:43 GMT 2024","Tue Dec 10 19:36:24 GMT 2024","100839","sample.zephyr.nrf9160dk","test_sample","","","","test_fw_update",""
"broken","Tue Dec 10 19:22:12 GMT 2024","Tue Dec 10 19:24:05 GMT 2024","112698","sample.zephyr.rak5010","test_sample","","","","test_hello",""
"passed","Tue Dec 10 17:50:29 GMT 2024","Tue Dec 10 17:50:34 GMT 2024","5062","hil.zephyr.native_sim_64","test_rpc","","","","test_malformed_response",""
"passed","Tue Dec 10 17:54:46 GMT 2024","Tue Dec 10 17:54:51 GMT 2024","5534","sample.zephyr.native_sim_64","test_sample","","","","test_lightdb_observe",""
"passed","Tue Dec 10 18:05:23 GMT 2024","Tue Dec 10 18:05:27 GMT 2024","3500","hil.esp-idf.esp32c3_devkitm_espidf","test_settings","","","","test_set_int_range",""
