"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 02 00:29:16 GMT 2024","Mon Dec 02 00:29:23 GMT 2024","7016","hil.zephyr.native_sim_64","test_lightdb","","","","test_lightdb_observed",""
"passed","Mon Dec 02 00:45:58 GMT 2024","Mon Dec 02 00:45:59 GMT 2024","930","hil.zephyr.esp32_devkitc_wrover","test_ota","","","","test_manifest",""
"passed","Mon Dec 02 00:29:05 GMT 2024","Mon Dec 02 00:29:06 GMT 2024","499","hil.zephyr.native_sim_32","test_rpc","","","","test_string_return",""
"passed","Mon Dec 02 00:33:13 GMT 2024","Mon Dec 02 00:33:18 GMT 2024","5662","hil.esp-idf.esp32s3_devkitc_espidf","test_lightdb","","","","test_lightdb_reported",""
"passed","Mon Dec 02 01:01:06 GMT 2024","Mon Dec 02 01:01:17 GMT 2024","11155","sample.esp-idf.esp32s3_devkitc_espidf","test_sample","","","","test_lightdb_observe",""
"passed","Mon Dec 02 01:02:03 GMT 2024","Mon Dec 02 01:02:25 GMT 2024","22017","sample.esp-idf.esp32s3_devkitc_espidf","test_sample","","","","test_lightdb_set",""
"passed","Mon Dec 02 00:29:34 GMT 2024","Mon Dec 02 00:29:37 GMT 2024","2959","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range",""
"passed","Mon Dec 02 00:37:02 GMT 2024","Mon Dec 02 00:37:03 GMT 2024","945","hil.zephyr.nrf52840dk","test_rpc","","","","test_not_registered",""
"broken","Mon Dec 02 00:59:35 GMT 2024","Mon Dec 02 00:59:35 GMT 2024","0","hil.zephyr.nrf9160dk","test_ota","","","","test_reason_and_state",""
"passed","Mon Dec 02 00:29:14 GMT 2024","Mon Dec 02 00:29:14 GMT 2024","362","hil.zephyr.native_sim_64","test_rpc","","","","test_invalid_arg",""
"passed","Mon Dec 02 00:39:48 GMT 2024","Mon Dec 02 00:39:52 GMT 2024","4037","hil.esp-idf.esp32c3_devkitm_espidf","test_settings","","","","test_set_int_range",""
"passed","Mon Dec 02 00:46:57 GMT 2024","Mon Dec 02 00:49:02 GMT 2024","125304","sample.zephyr.nrf52840dk","test_sample","","","","test_fw_update",""
"passed","Mon Dec 02 00:37:27 GMT 2024","Mon Dec 02 00:37:28 GMT 2024","1404","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_invalid_arg",""
"passed","Mon Dec 02 00:50:37 GMT 2024","Mon Dec 02 00:50:41 GMT 2024","3778","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_set_float",""
