"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3257","test_set_int_range","hil.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","test_settings","",""
"","33789","test_observation_repeat_restart","hil.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","11953","test_set_int_range_out_min","hil.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","test_settings","",""
"","236","test_unrecognized_key","hil.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","test_settings","",""
"","21524","test_lightdb_set","sample.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_sample","",""
"","1661","test_multiple_artifacts","hil.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","test_ota","",""
"","120","test_multi_block_upload","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_stream","",""
"","808","test_int_return","hil.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","90046","test_connect","hil.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","test_connection","",""
"","30237","test_resume","hil.zephyr.frdm_rw612","2026-08-27","broken","2026-08-27","","test_ota","",""
"","3577","test_multiple_artifacts","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_ota","",""
"","9974","test_lightdb_observe","sample.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","lightdb_observe","",""
"","18220","test_rpc","sample.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_sample","",""
"","2258","test_set_int","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_settings","",""
"","500","test_string_return","hil.linux.linux","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","8069","test_rpc","sample.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","rpc","",""
"","22656","test_hello","sample.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","hello.cid","",""
"","33725","test_hello","sample.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","hello_nrf91_offloaded","",""
"","1809","test_wrong_type","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_settings","",""
"","5867","test_lightdb_observed","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_lightdb","",""
"","556","test_bool_return","hil.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","5192","test_observation_cancel_all","hil.zephyr.frdm_rw612","2026-08-27","broken","2026-08-27","","test_rpc","",""
"","6203","test_block_upload","hil.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","test_stream","",""
"","1458","test_one_arg","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","11355","test_int_too_large","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_settings","",""
"","1261","test_many_args","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","1236","test_string_return","hil.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","93250","test_lightdb_delete","sample.zephyr.frdm_rw612","2026-08-27","broken","2026-08-27","","lightdb_delete","",""
"","7815","test_rpc","sample.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","rpc","",""
"","1272","test_float_return","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","5165","test_malformed_response","hil.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","22683","test_hello","sample.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","hello.cid","",""
"","740","test_multiple_artifacts","hil.linux.linux","2026-08-27","passed","2026-08-27","","test_ota","",""
"","15542","test_lightdb_set","sample.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","lightdb_set","",""
"","23507","test_lightdb_get","sample.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","lightdb_get","",""
"","2753","test_set_float_whole","hil.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","test_settings","",""
"","9596","test_location","sample.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","location.playback.wifi","",""
"","589","test_bool_return","hil.linux.linux","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","1316","test_manifest","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_ota","",""
"","6388","test_block_upload","hil.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","test_stream","",""
"","271","test_multi_block_upload","hil.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","test_stream","",""
"","2786","test_set_bool","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_settings","",""
"","26829","test_restart","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_settings","",""
"","8378","test_lightdb_delete","sample.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","lightdb_delete","",""
"","4820","test_multi_block_upload","hil.linux.linux","2026-08-27","passed","2026-08-27","","test_stream","",""
"","1333","test_one_arg","hil.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","535","test_bool_return","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","1737","test_manifest","hil.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","test_ota","",""
"","16694","test_cert_provisioning","sample.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","certificate_provisioning","",""
"","611","test_not_registered","hil.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","3096","test_set_float_whole","hil.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","test_settings","",""
"","220","test_wrong_type","hil.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","test_settings","",""
"","23208","test_lightdb_get","sample.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","lightdb_get","",""
"","19139","test_logging","sample.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","logging","",""
"","1615","test_not_registered","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","5178","test_float_return","hil.zephyr.frdm_rw612","2026-08-27","broken","2026-08-27","","test_rpc","",""
"","12632","test_resume","hil.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","test_ota","",""
"","21474","test_observation_repeat_restart","hil.linux.linux","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","3361","test_string_return","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","1812","test_no_args","hil.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","11762","test_set_int_range_out_max","hil.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","test_settings","",""
"","10421","test_lightdb_observed","hil.linux.linux","2026-08-27","passed","2026-08-27","","test_lightdb","",""
"","11794","test_set_int_range_out_min","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_settings","",""
"","5263","test_set_string","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_settings","",""
"","2905","test_set_int_range_max","hil.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","test_settings","",""
"","11901","test_int_too_small","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_settings","",""
"","25897","test_stream","sample.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","stream","",""
"","11904","test_set_int_range_out_min","hil.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","test_settings","",""
"","23981","test_observation_repeat_restart","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","12341","test_int_too_large","hil.linux.linux","2026-08-27","passed","2026-08-27","","test_settings","",""
"","89471","test_connect","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_connection","",""
"","24466","test_lightdb_get","sample.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_sample","",""
"","664","test_many_args","hil.linux.linux","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","14312","test_settings","sample.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","settings","",""
"","12868","test_reason_and_state","hil.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","test_ota","",""
"","21149","test_hello","sample.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","hello.psa_crypto","",""
"","5345","test_resume","hil.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","test_ota","",""
"","1626","test_invalid_arg","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","7591","test_set_int_range_min","hil.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","test_settings","",""
"","768","test_lightdb_deleted","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_lightdb","",""
"","22706","test_hello","sample.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","hello.psa_crypto","",""
"","219","test_unrecognized_key","hil.esp-idf.esp32s3_devkitc_espidf","2026-08-27","passed","2026-08-27","","test_settings","",""
"","6402","test_set_int_range_max","hil.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","test_settings","",""
"","34435","test_cancel_all","hil.zephyr.native_sim_64","2026-08-27","passed","2026-08-27","","test_settings","",""
"","312601","test_fw_update","sample.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","fw_update","",""
"","29421","test_observation_repeat_restart","hil.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","1458","test_many_args","hil.zephyr.native_sim_32","2026-08-27","passed","2026-08-27","","test_rpc","",""
"","12017","test_int_too_small","hil.zephyr.frdm_rw612","2026-08-27","passed","2026-08-27","","test_settings","",""
"","5287","test_not_registered","hil.zephyr.frdm_rw612","2026-08-27","broken","2026-08-27","","test_rpc","",""
"","269","test_wrong_type","hil.zephyr.esp32s3_devkitc","2026-08-27","passed","2026-08-27","","test_settings","",""
"","230","test_unrecognized_key","hil.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","test_settings","",""
"","948","test_not_registered","hil.zephyr.nrf9160dk","2026-08-27","passed","2026-08-27","","test_rpc","",""
