"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 19:50:01 GMT 2024","Thu Sep 26 19:50:14 GMT 2024","12853","hil.zephyr.nrf9160dk","test_settings","","","","test_set_int_range_out_max",""
"passed","Thu Sep 26 20:04:32 GMT 2024","Thu Sep 26 20:05:03 GMT 2024","31502","sample.zephyr.nrf9160dk","test_sample","","","","test_stream",""
"passed","Thu Sep 26 19:24:32 GMT 2024","Thu Sep 26 19:24:45 GMT 2024","13206","hil.esp-idf.esp32c3_devkitm_espidf","test_stream","","","","test_block_upload",""
"passed","Thu Sep 26 19:37:30 GMT 2024","Thu Sep 26 19:37:32 GMT 2024","1561","hil.zephyr.rak5010","test_rpc","","","","test_many_args",""
"failed","Thu Sep 26 19:26:20 GMT 2024","Thu Sep 26 19:26:34 GMT 2024","14109","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_int_too_large",""
"passed","Thu Sep 26 19:35:27 GMT 2024","Thu Sep 26 19:35:27 GMT 2024","898","hil.zephyr.esp32_devkitc_wrover","test_ota","","","","test_multiple_artifacts",""
"broken","Thu Sep 26 20:06:31 GMT 2024","Thu Sep 26 20:08:12 GMT 2024","101033","sample.zephyr.nrf9160dk","test_sample","","","","test_fw_update",""
"passed","Thu Sep 26 19:18:33 GMT 2024","Thu Sep 26 19:18:34 GMT 2024","1465","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_not_registered",""
"passed","Thu Sep 26 19:35:36 GMT 2024","Thu Sep 26 19:35:39 GMT 2024","3050","hil.zephyr.mimxrt1024_evk","test_ota","","","","test_block_operations",""
"passed","Thu Sep 26 18:08:24 GMT 2024","Thu Sep 26 18:08:45 GMT 2024","20744","sample.zephyr.","test_sample","","","","test_stream",""
"passed","Thu Sep 26 19:20:13 GMT 2024","Thu Sep 26 19:20:22 GMT 2024","9491","hil.esp-idf.esp32_devkitc_wrover_espidf","test_lightdb","","","","test_lightdb_observed",""
"passed","Thu Sep 26 19:23:33 GMT 2024","Thu Sep 26 19:23:34 GMT 2024","1510","hil.zephyr.nrf52840dk","test_rpc","","","","test_many_args",""
"passed","Thu Sep 26 19:24:18 GMT 2024","Thu Sep 26 19:24:21 GMT 2024","2503","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_float_return",""
"passed","Thu Sep 26 19:37:33 GMT 2024","Thu Sep 26 19:37:34 GMT 2024","741","hil.zephyr.rak5010","test_rpc","","","","test_string_return",""
"passed","Thu Sep 26 19:50:40 GMT 2024","Thu Sep 26 19:50:40 GMT 2024","735","hil.zephyr.nrf9160dk","test_settings","","","","test_wrong_type",""
"passed","Thu Sep 26 19:37:34 GMT 2024","Thu Sep 26 19:37:35 GMT 2024","489","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_float_return",""
"passed","Thu Sep 26 19:49:43 GMT 2024","Thu Sep 26 19:49:48 GMT 2024","5396","hil.zephyr.nrf9160dk","test_settings","","","","test_set_int_range_max",""
"passed","Thu Sep 26 19:22:31 GMT 2024","Thu Sep 26 19:23:03 GMT 2024","31746","hil.esp-idf.esp32c3_devkitm_espidf","test_settings","","","","test_cancel_all",""
"passed","Thu Sep 26 19:45:27 GMT 2024","Thu Sep 26 19:45:31 GMT 2024","3653","hil.zephyr.nrf9160dk","test_lightdb","","","","test_lightdb_deleted",""
"passed","Thu Sep 26 19:27:13 GMT 2024","Thu Sep 26 19:27:29 GMT 2024","15778","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_int_range_out_min",""
"broken","Thu Sep 26 19:28:22 GMT 2024","Thu Sep 26 19:28:51 GMT 2024","28563","hil.esp-idf.esp32_devkitc_wrover_espidf","test_stream","","","","test_block_upload",""
"passed","Thu Sep 26 19:23:38 GMT 2024","Thu Sep 26 19:23:39 GMT 2024","1218","hil.zephyr.nrf52840dk","test_rpc","","","","test_object_return",""
"passed","Thu Sep 26 19:47:29 GMT 2024","Thu Sep 26 19:47:34 GMT 2024","5427","hil.zephyr.nrf9160dk","test_rpc","","","","test_malformed_response",""
"passed","Thu Sep 26 19:46:59 GMT 2024","Thu Sep 26 19:47:17 GMT 2024","18430","hil.esp-idf.esp32s3_devkitc_espidf","test_sample","","","","test_hello",""
"passed","Thu Sep 26 19:53:53 GMT 2024","Thu Sep 26 19:54:33 GMT 2024","40457","sample.zephyr.rak5010","test_sample","","","","test_rpc",""
"passed","Thu Sep 26 19:41:35 GMT 2024","Thu Sep 26 19:42:08 GMT 2024","32059","hil.zephyr.rak5010","test_settings","","","","test_restart",""
