"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 08:09:25 GMT 2025","Fri Jan 03 08:09:25 GMT 2025","360","hil.zephyr.native_sim_64","test_rpc","","","","test_invalid_arg",""
"passed","Fri Jan 03 08:09:10 GMT 2025","Fri Jan 03 08:09:40 GMT 2025","29871","hil.zephyr.native_sim_32","test_connection","","","","test_connect",""
"passed","Fri Jan 03 08:09:05 GMT 2025","Fri Jan 03 08:09:07 GMT 2025","1753","hil.linux.linux","test_settings","","","","test_set_int_range_min",""
"passed","Fri Jan 03 08:09:09 GMT 2025","Fri Jan 03 08:09:09 GMT 2025","197","hil.zephyr.native_sim_64","test_ota","","","","test_manifest",""
"passed","Fri Jan 03 08:09:18 GMT 2025","Fri Jan 03 08:09:21 GMT 2025","2445","hil.zephyr.native_sim_32","test_lightdb","","","","test_lightdb_reported",""
"passed","Fri Jan 03 08:10:08 GMT 2025","Fri Jan 03 08:10:42 GMT 2025","33692","hil.linux.linux","test_settings","","","","test_restart",""
"passed","Fri Jan 03 08:10:14 GMT 2025","Fri Jan 03 08:10:43 GMT 2025","28899","hil.zephyr.native_sim_32","test_settings","","","","test_cancel_all",""
"passed","Fri Jan 03 08:09:52 GMT 2025","Fri Jan 03 08:10:04 GMT 2025","11342","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range_out_max",""
"passed","Fri Jan 03 08:09:16 GMT 2025","Fri Jan 03 08:09:18 GMT 2025","1978","hil.zephyr.native_sim_64","test_settings","","","","test_set_int",""
"passed","Fri Jan 03 08:11:32 GMT 2025","Fri Jan 03 08:11:49 GMT 2025","16598","sample.zephyr.native_sim_32","test_sample","","","","test_logging",""
"passed","Fri Jan 03 08:08:37 GMT 2025","Fri Jan 03 08:08:39 GMT 2025","2075","hil.linux.linux","test_settings","","","","test_set_int",""
"passed","Fri Jan 03 08:13:51 GMT 2025","Fri Jan 03 08:13:57 GMT 2025","5667","sample.zephyr.native_sim_32","test_sample","","","","test_settings",""
"passed","Fri Jan 03 08:09:03 GMT 2025","Fri Jan 03 08:09:05 GMT 2025","1974","hil.linux.linux","test_settings","","","","test_set_int_range",""
