"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_float_return","hil.zephyr.nrf9160dk","Wed Oct 15 01:00:45 GMT 2025","broken","Wed Oct 15 01:00:45 GMT 2025","","test_rpc","",""
"","771","test_manifest","hil.esp-idf.esp32_devkitc_wrover_espidf","Wed Oct 15 00:11:58 GMT 2025","passed","Wed Oct 15 00:11:58 GMT 2025","","test_ota","",""
"","1471","test_bool_return","hil.esp-idf.esp32c3_devkitm_espidf","Wed Oct 15 00:17:03 GMT 2025","passed","Wed Oct 15 00:17:05 GMT 2025","","test_rpc","",""
"","29197","test_cancel_all","hil.zephyr.native_sim_32","Wed Oct 15 00:06:14 GMT 2025","passed","Wed Oct 15 00:06:43 GMT 2025","","test_settings","",""
"","66736","test_fw_update","sample.zephyr.frdm_rw612","Wed Oct 15 00:28:22 GMT 2025","passed","Wed Oct 15 00:29:29 GMT 2025","","test_sample","",""
"","3619","test_manifest","hil.zephyr.native_sim_64","Wed Oct 15 00:05:03 GMT 2025","passed","Wed Oct 15 00:05:06 GMT 2025","","test_ota","",""
"","0","test_resume","hil.zephyr.nrf9160dk","Wed Oct 15 00:59:29 GMT 2025","broken","Wed Oct 15 00:59:29 GMT 2025","","test_ota","",""
"","4279","test_resume","hil.linux.linux","Wed Oct 15 00:03:42 GMT 2025","passed","Wed Oct 15 00:03:46 GMT 2025","","test_ota","",""
"","1214","test_one_arg","hil.esp-idf.esp32s3_devkitc_espidf","Wed Oct 15 00:13:30 GMT 2025","passed","Wed Oct 15 00:13:32 GMT 2025","","test_rpc","",""
"","1249","test_float_return","hil.esp-idf.esp32c3_devkitm_espidf","Wed Oct 15 00:17:02 GMT 2025","passed","Wed Oct 15 00:17:03 GMT 2025","","test_rpc","",""
"","27767","test_restart","hil.esp-idf.esp32_devkitc_wrover_espidf","Wed Oct 15 00:17:10 GMT 2025","passed","Wed Oct 15 00:17:38 GMT 2025","","test_settings","",""
"","0","test_bool_return","hil.zephyr.nrf9160dk","Wed Oct 15 01:00:45 GMT 2025","broken","Wed Oct 15 01:00:45 GMT 2025","","test_rpc","",""
"","435","test_wrong_type","hil.zephyr.esp32_devkitc_wrover","Wed Oct 15 00:52:59 GMT 2025","passed","Wed Oct 15 00:53:00 GMT 2025","","test_settings","",""
"","11401","test_int_too_small","hil.linux.linux","Wed Oct 15 00:03:44 GMT 2025","passed","Wed Oct 15 00:03:55 GMT 2025","","test_settings","",""
"","43609","test_reason_and_state","hil.esp-idf.esp32c3_devkitm_espidf","Wed Oct 15 00:15:05 GMT 2025","failed","Wed Oct 15 00:15:49 GMT 2025","","test_ota","",""
"","12067","test_set_int_range_out_min","hil.zephyr.frdm_rw612","Wed Oct 15 00:47:24 GMT 2025","passed","Wed Oct 15 00:47:36 GMT 2025","","test_settings","",""
"","2061","test_bool_return","hil.esp-idf.esp32_devkitc_wrover_espidf","Wed Oct 15 00:14:16 GMT 2025","passed","Wed Oct 15 00:14:18 GMT 2025","","test_rpc","",""
"","11518","test_set_int_range_out_min","hil.linux.linux","Wed Oct 15 00:04:00 GMT 2025","passed","Wed Oct 15 00:04:12 GMT 2025","","test_settings","",""
"","28426","test_restart","hil.zephyr.frdm_rw612","Wed Oct 15 00:48:39 GMT 2025","passed","Wed Oct 15 00:49:07 GMT 2025","","test_settings","",""
"","1636","test_many_args","hil.zephyr.esp32_devkitc_wrover","Wed Oct 15 00:08:53 GMT 2025","passed","Wed Oct 15 00:08:55 GMT 2025","","test_rpc","",""
"","16539","test_logging","sample.zephyr.native_sim_32","Wed Oct 15 00:05:56 GMT 2025","passed","Wed Oct 15 00:06:12 GMT 2025","","test_sample","",""
"","490","test_invalid_arg","hil.linux.linux","Wed Oct 15 00:03:20 GMT 2025","passed","Wed Oct 15 00:03:21 GMT 2025","","test_rpc","",""
"","2876","test_set_int","hil.esp-idf.esp32s3_devkitc_espidf","Wed Oct 15 00:15:07 GMT 2025","passed","Wed Oct 15 00:15:10 GMT 2025","","test_settings","",""
"","0","test_set_int_range","hil.zephyr.nrf9160dk","Wed Oct 15 01:03:14 GMT 2025","broken","Wed Oct 15 01:03:14 GMT 2025","","test_settings","",""
"","501","test_float_return","hil.linux.linux","Wed Oct 15 00:03:13 GMT 2025","passed","Wed Oct 15 00:03:14 GMT 2025","","test_rpc","",""
"","12291","test_int_too_small","hil.esp-idf.esp32s3_devkitc_espidf","Wed Oct 15 00:15:22 GMT 2025","passed","Wed Oct 15 00:15:34 GMT 2025","","test_settings","",""
"","30536","test_cancel_all","hil.zephyr.nrf52840dk","Wed Oct 15 00:07:36 GMT 2025","passed","Wed Oct 15 00:08:07 GMT 2025","","test_settings","",""
"","18599","test_observation_cancel_all","hil.zephyr.native_sim_32","Wed Oct 15 00:05:53 GMT 2025","passed","Wed Oct 15 00:06:12 GMT 2025","","test_rpc","",""
"","26639","test_lightdb_get","sample.esp-idf.esp32c3_devkitm_espidf","Wed Oct 15 00:30:29 GMT 2025","passed","Wed Oct 15 00:30:55 GMT 2025","","test_sample","",""
"","4857","test_lightdb_reported","hil.zephyr.nrf52840dk","Wed Oct 15 00:06:30 GMT 2025","passed","Wed Oct 15 00:06:35 GMT 2025","","test_lightdb","",""
"","3302","test_lightdb_deleted","hil.zephyr.esp32_devkitc_wrover","Wed Oct 15 00:56:05 GMT 2025","passed","Wed Oct 15 00:56:09 GMT 2025","","test_lightdb","",""
"","89704","test_connect","hil.esp-idf.esp32_devkitc_wrover_espidf","Wed Oct 15 00:08:41 GMT 2025","passed","Wed Oct 15 00:10:11 GMT 2025","","test_connection","",""
"","39104","test_lightdb_observe","sample.zephyr.rak5010","Wed Oct 15 00:49:26 GMT 2025","passed","Wed Oct 15 00:50:05 GMT 2025","","test_sample","",""
