"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","100841","test_fw_update","sample.zephyr.nrf9160dk","Wed Jul 01 05:59:28 UTC 2026","broken","Wed Jul 01 06:01:09 UTC 2026","","fw_update","",""
"","0","test_set_float","hil.zephyr.esp32s3_devkitc","Wed Jul 01 04:45:24 UTC 2026","broken","Wed Jul 01 04:45:24 UTC 2026","","test_settings","",""
"","22673","test_hello","sample.zephyr.native_sim_32","Wed Jul 01 04:22:31 UTC 2026","passed","Wed Jul 01 04:22:54 UTC 2026","","hello","",""
"","0","test_set_float_whole","hil.zephyr.esp32s3_devkitc","Wed Jul 01 04:45:24 UTC 2026","broken","Wed Jul 01 04:45:24 UTC 2026","","test_settings","",""
"","498","test_bool_return","hil.zephyr.nrf52840dk","Wed Jul 01 04:22:57 UTC 2026","passed","Wed Jul 01 04:22:57 UTC 2026","","test_rpc","",""
"","1539","test_one_arg","hil.zephyr.frdm_rw612","Wed Jul 01 04:29:44 UTC 2026","passed","Wed Jul 01 04:29:46 UTC 2026","","test_rpc","",""
"","739","test_object_return","hil.zephyr.nrf52840dk","Wed Jul 01 04:22:57 UTC 2026","passed","Wed Jul 01 04:22:58 UTC 2026","","test_rpc","",""
"","11941","test_int_too_large","hil.esp-idf.esp32s3_devkitc_espidf","Wed Jul 01 04:36:39 UTC 2026","passed","Wed Jul 01 04:36:51 UTC 2026","","test_settings","",""
"","0","test_float_return","hil.zephyr.nrf9160dk","Wed Jul 01 04:40:49 UTC 2026","broken","Wed Jul 01 04:40:49 UTC 2026","","test_rpc","",""
"","5202","test_resume","hil.linux.linux","Wed Jul 01 04:19:39 UTC 2026","passed","Wed Jul 01 04:19:44 UTC 2026","","test_ota","",""
"","23562","test_cert_provisioning","sample.zephyr.frdm_rw612","Wed Jul 01 05:02:14 UTC 2026","passed","Wed Jul 01 05:02:37 UTC 2026","","certificate_provisioning","",""
