"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","92933","test_lightdb_set","sample.zephyr.nrf52840dk","Thu Mar 19 03:32:58 UTC 2026","broken","Thu Mar 19 03:34:31 UTC 2026","","lightdb_set","",""
"","278","test_wrong_type","hil.esp-idf.esp32s3_devkitc_espidf","Thu Mar 19 00:18:10 UTC 2026","passed","Thu Mar 19 00:18:10 UTC 2026","","test_settings","",""
"","0","test_manifest","hil.zephyr.nrf52840dk","Thu Mar 19 00:52:38 UTC 2026","broken","Thu Mar 19 00:52:38 UTC 2026","","test_ota","",""
"","720","test_float_return","hil.zephyr.nrf9160dk","Thu Mar 19 02:00:55 UTC 2026","passed","Thu Mar 19 02:00:56 UTC 2026","","test_rpc","",""
"","7322","test_lightdb_delete","sample.zephyr.native_sim_64","Thu Mar 19 00:10:04 UTC 2026","passed","Thu Mar 19 00:10:11 UTC 2026","","lightdb_delete","",""
"","52342","test_cert_provisioning","sample.zephyr.rak5010","Thu Mar 19 00:59:13 UTC 2026","passed","Thu Mar 19 01:00:05 UTC 2026","","certificate_provisioning","",""
"","11901","test_set_int_range_out_max","hil.esp-idf.esp32s3_devkitc_espidf","Thu Mar 19 00:17:35 UTC 2026","passed","Thu Mar 19 00:17:47 UTC 2026","","test_settings","",""
"","29165","test_cancel_all","hil.esp-idf.esp32s3_devkitc_espidf","Thu Mar 19 00:18:10 UTC 2026","passed","Thu Mar 19 00:18:39 UTC 2026","","test_settings","",""
"","1009","test_string_return","hil.esp-idf.esp32s3_devkitc_espidf","Thu Mar 19 00:18:52 UTC 2026","passed","Thu Mar 19 00:18:53 UTC 2026","","test_rpc","",""
"","27228","test_restart","hil.zephyr.native_sim_64","Thu Mar 19 00:09:37 UTC 2026","passed","Thu Mar 19 00:10:04 UTC 2026","","test_settings","",""
"","11625","test_int_too_large","hil.zephyr.native_sim_32","Thu Mar 19 00:10:29 UTC 2026","passed","Thu Mar 19 00:10:40 UTC 2026","","test_settings","",""
"","74411","test_hello","sample.zephyr.esp32s3_devkitc","Thu Mar 19 02:56:20 UTC 2026","passed","Thu Mar 19 02:57:34 UTC 2026","","hello.psa_crypto","",""
"","3550","test_set_bool","hil.zephyr.nrf9160dk","Thu Mar 19 00:42:33 UTC 2026","passed","Thu Mar 19 00:42:37 UTC 2026","","test_settings","",""
"","12016","test_rpc","sample.zephyr.esp32s3_devkitc","Thu Mar 19 03:49:42 UTC 2026","passed","Thu Mar 19 03:49:54 UTC 2026","","rpc","",""
"","253","test_unrecognized_key","hil.zephyr.esp32s3_devkitc","Thu Mar 19 02:09:55 UTC 2026","passed","Thu Mar 19 02:09:55 UTC 2026","","test_settings","",""
"","1483","test_not_registered","hil.esp-idf.esp32s3_devkitc_espidf","Thu Mar 19 00:18:46 UTC 2026","passed","Thu Mar 19 00:18:47 UTC 2026","","test_rpc","",""
"","61068","test_reason_and_state","hil.zephyr.frdm_rw612","Thu Mar 19 00:32:56 UTC 2026","passed","Thu Mar 19 00:33:57 UTC 2026","","test_ota","",""
