"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 05 04:08:24 GMT 2025","Sun Jan 05 04:08:25 GMT 2025","904","hil.zephyr.native_sim_32","test_lightdb","","","","test_lightdb_deleted",""
"passed","Sun Jan 05 04:08:45 GMT 2025","Sun Jan 05 04:08:48 GMT 2025","2493","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range_max",""
"passed","Sun Jan 05 04:08:31 GMT 2025","Sun Jan 05 04:09:19 GMT 2025","47255","hil.zephyr.native_sim_32","test_ota","","","","test_reason_and_state",""
"passed","Sun Jan 05 04:10:22 GMT 2025","Sun Jan 05 04:10:43 GMT 2025","21601","sample.zephyr.native_sim_32","test_sample","","","","test_hello",""
"passed","Sun Jan 05 04:08:25 GMT 2025","Sun Jan 05 04:08:30 GMT 2025","5609","hil.zephyr.native_sim_32","test_lightdb","","","","test_lightdb_observed",""
"passed","Sun Jan 05 04:06:24 GMT 2025","Sun Jan 05 04:06:24 GMT 2025","319","hil.linux.linux","test_ota","","","","test_multiple_artifacts",""
"passed","Sun Jan 05 04:08:24 GMT 2025","Sun Jan 05 04:08:24 GMT 2025","276","hil.zephyr.native_sim_64","test_rpc","","","","test_bool_return",""
"passed","Sun Jan 05 04:08:20 GMT 2025","Sun Jan 05 04:08:21 GMT 2025","837","hil.zephyr.native_sim_64","test_rpc","","","","test_no_args",""
"passed","Sun Jan 05 04:08:23 GMT 2025","Sun Jan 05 04:08:24 GMT 2025","1087","hil.zephyr.native_sim_32","test_rpc","","","","test_many_args",""
"passed","Sun Jan 05 04:12:23 GMT 2025","Sun Jan 05 04:12:29 GMT 2025","5871","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_observe",""
"passed","Sun Jan 05 04:08:12 GMT 2025","Sun Jan 05 04:08:42 GMT 2025","29791","hil.zephyr.native_sim_32","test_connection","","","","test_connect",""
"passed","Sun Jan 05 04:10:29 GMT 2025","Sun Jan 05 04:10:50 GMT 2025","20490","sample.zephyr.native_sim_64","test_sample","","","","test_stream",""
"passed","Sun Jan 05 04:07:10 GMT 2025","Sun Jan 05 04:07:21 GMT 2025","11581","hil.linux.linux","test_settings","","","","test_set_int_range_out_max",""
"passed","Sun Jan 05 04:08:26 GMT 2025","Sun Jan 05 04:08:28 GMT 2025","2470","hil.zephyr.native_sim_64","test_lightdb","","","","test_lightdb_reported",""
"passed","Sun Jan 05 04:06:30 GMT 2025","Sun Jan 05 04:06:31 GMT 2025","516","hil.linux.linux","test_rpc","","","","test_one_arg",""
"passed","Sun Jan 05 04:06:57 GMT 2025","Sun Jan 05 04:06:58 GMT 2025","1627","hil.linux.linux","test_settings","","","","test_set_int_range_max",""
"passed","Sun Jan 05 04:09:16 GMT 2025","Sun Jan 05 04:09:19 GMT 2025","2940","hil.zephyr.native_sim_64","test_settings","","","","test_set_bool",""
"passed","Sun Jan 05 04:08:21 GMT 2025","Sun Jan 05 04:08:22 GMT 2025","353","hil.zephyr.native_sim_32","test_rpc","","","","test_not_registered",""
"passed","Sun Jan 05 04:09:22 GMT 2025","Sun Jan 05 04:09:23 GMT 2025","154","hil.zephyr.native_sim_32","test_settings","","","","test_wrong_type",""
"passed","Sun Jan 05 04:08:30 GMT 2025","Sun Jan 05 04:08:30 GMT 2025","185","hil.zephyr.native_sim_64","test_lightdb","","","","test_lightdb_invalid",""
"passed","Sun Jan 05 04:08:21 GMT 2025","Sun Jan 05 04:08:22 GMT 2025","1138","hil.zephyr.native_sim_64","test_rpc","","","","test_one_arg",""
"passed","Sun Jan 05 04:06:38 GMT 2025","Sun Jan 05 04:06:38 GMT 2025","494","hil.linux.linux","test_rpc","","","","test_invalid_arg",""
"passed","Sun Jan 05 04:08:23 GMT 2025","Sun Jan 05 04:08:23 GMT 2025","418","hil.zephyr.native_sim_64","test_rpc","","","","test_int_return",""
"passed","Sun Jan 05 04:08:20 GMT 2025","Sun Jan 05 04:08:20 GMT 2025","247","hil.zephyr.native_sim_64","test_rpc","","","","test_not_registered",""
"passed","Sun Jan 05 04:06:33 GMT 2025","Sun Jan 05 04:06:38 GMT 2025","5275","hil.linux.linux","test_rpc","","","","test_malformed_response",""
"passed","Sun Jan 05 04:08:20 GMT 2025","Sun Jan 05 04:08:22 GMT 2025","1712","hil.zephyr.native_sim_64","test_settings","","","","test_set_int",""
"passed","Sun Jan 05 04:07:27 GMT 2025","Sun Jan 05 04:07:29 GMT 2025","1754","hil.linux.linux","test_settings","","","","test_set_string",""
