"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 12 00:47:02 GMT 2024","Thu Dec 12 00:47:33 GMT 2024","30684","hil.zephyr.nrf52840dk","test_settings","","","","test_cancel_all",""
"passed","Thu Dec 12 00:46:57 GMT 2024","Thu Dec 12 00:47:01 GMT 2024","3625","hil.zephyr.nrf52840dk","test_settings","","","","test_set_string",""
"passed","Thu Dec 12 00:28:59 GMT 2024","Thu Dec 12 00:28:59 GMT 2024","135","hil.zephyr.native_sim_64","test_settings","","","","test_unrecognized_key",""
"passed","Thu Dec 12 00:41:50 GMT 2024","Thu Dec 12 00:41:55 GMT 2024","5232","hil.zephyr.nrf52840dk","test_lightdb","","","","test_lightdb_reported",""
"passed","Thu Dec 12 00:58:28 GMT 2024","Thu Dec 12 00:58:29 GMT 2024","1325","hil.zephyr.nrf9160dk","test_ota","","","","test_multiple_artifacts",""
"failed","Thu Dec 12 00:28:12 GMT 2024","Thu Dec 12 00:28:17 GMT 2024","4936","hil.zephyr.native_sim_64","test_lightdb","","","","test_lightdb_observed",""
"passed","Thu Dec 12 00:52:21 GMT 2024","Thu Dec 12 00:52:52 GMT 2024","30699","hil.zephyr.rak5010","test_settings","","","","test_restart",""
"passed","Thu Dec 12 01:36:43 GMT 2024","Thu Dec 12 01:36:59 GMT 2024","16297","sample.zephyr.nrf9160dk","test_sample","","","","test_lightdb_delete",""
"passed","Thu Dec 12 00:36:52 GMT 2024","Thu Dec 12 00:36:55 GMT 2024","3198","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_float_whole",""
"passed","Thu Dec 12 00:36:55 GMT 2024","Thu Dec 12 00:36:59 GMT 2024","3519","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_string",""
"broken","Thu Dec 12 00:58:40 GMT 2024","Thu Dec 12 00:58:51 GMT 2024","11137","hil.zephyr.nrf9160dk","test_ota","","","","test_resume",""
"passed","Thu Dec 12 00:27:56 GMT 2024","Thu Dec 12 00:27:58 GMT 2024","1227","hil.zephyr.native_sim_64","test_rpc","","","","test_many_args",""
"passed","Thu Dec 12 00:36:33 GMT 2024","Thu Dec 12 00:36:45 GMT 2024","12215","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_int_range_out_max",""
"passed","Thu Dec 12 00:28:17 GMT 2024","Thu Dec 12 00:28:17 GMT 2024","145","hil.linux.linux","test_settings","","","","test_unrecognized_key",""
"passed","Thu Dec 12 01:02:39 GMT 2024","Thu Dec 12 01:02:43 GMT 2024","4767","hil.zephyr.nrf9160dk","test_settings","","","","test_set_bool",""
"passed","Thu Dec 12 00:48:07 GMT 2024","Thu Dec 12 00:48:11 GMT 2024","3877","hil.zephyr.mimxrt1024_evk","test_settings","","","","test_set_int",""
"passed","Thu Dec 12 01:02:49 GMT 2024","Thu Dec 12 01:02:54 GMT 2024","5181","hil.zephyr.nrf9160dk","test_settings","","","","test_set_float_whole",""
"passed","Thu Dec 12 01:03:34 GMT 2024","Thu Dec 12 01:03:58 GMT 2024","23233","sample.zephyr.nrf52840dk","test_sample","","","","test_stream",""
"passed","Thu Dec 12 01:27:46 GMT 2024","Thu Dec 12 01:33:15 GMT 2024","329219","sample.zephyr.nrf9160dk","test_sample","","","","test_fw_update",""
