"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_set_bool","hil.zephyr.esp32_devkitc_wrover","Thu Jan 09 19:12:40 GMT 2025","broken","Thu Jan 09 19:12:40 GMT 2025","","test_settings","",""
"","2874","test_set_bool","hil.zephyr.native_sim_64","Thu Jan 09 15:59:36 GMT 2025","passed","Thu Jan 09 15:59:39 GMT 2025","","test_settings","",""
"","381","test_wrong_type","hil.esp-idf.esp32_devkitc_wrover_espidf","Thu Jan 09 16:33:03 GMT 2025","passed","Thu Jan 09 16:33:03 GMT 2025","","test_settings","",""
"","47083","test_fw_update","sample.zephyr.mimxrt1024_evk","Thu Jan 09 16:45:58 GMT 2025","passed","Thu Jan 09 16:46:45 GMT 2025","","test_sample","",""
"","6483","test_rpc","sample.zephyr.native_sim_64","Thu Jan 09 16:00:54 GMT 2025","passed","Thu Jan 09 16:01:01 GMT 2025","","test_sample","",""
"","723","test_multiple_artifacts","hil.zephyr.nrf52840dk","Thu Jan 09 16:02:25 GMT 2025","passed","Thu Jan 09 16:02:25 GMT 2025","","test_ota","",""
"","7373","test_block_upload","hil.linux.linux","Thu Jan 09 15:56:54 GMT 2025","passed","Thu Jan 09 15:57:01 GMT 2025","","test_stream","",""
"","494","test_string_return","hil.zephyr.mimxrt1024_evk","Thu Jan 09 16:36:12 GMT 2025","passed","Thu Jan 09 16:36:12 GMT 2025","","test_rpc","",""
"","11364","test_int_too_small","hil.linux.linux","Thu Jan 09 15:57:19 GMT 2025","passed","Thu Jan 09 15:57:31 GMT 2025","","test_settings","",""
"","1570","test_one_arg","hil.zephyr.nrf9160dk","Thu Jan 09 16:20:16 GMT 2025","passed","Thu Jan 09 16:20:18 GMT 2025","","test_rpc","",""
"","250","test_string_return","hil.linux.linux","Thu Jan 09 15:57:01 GMT 2025","passed","Thu Jan 09 15:57:01 GMT 2025","","test_rpc","",""
"","745","test_multiple_artifacts","hil.esp-idf.esp32s3_devkitc_espidf","Thu Jan 09 16:17:18 GMT 2025","passed","Thu Jan 09 16:17:19 GMT 2025","","test_ota","",""
"","3445","test_set_int_range_max","hil.zephyr.mimxrt1024_evk","Thu Jan 09 16:37:47 GMT 2025","passed","Thu Jan 09 16:37:50 GMT 2025","","test_settings","",""
"","0","test_set_int_range_max","hil.zephyr.esp32_devkitc_wrover","Thu Jan 09 19:12:39 GMT 2025","broken","Thu Jan 09 19:12:39 GMT 2025","","test_settings","",""
"","12339","test_set_int_range_out_min","hil.esp-idf.esp32_devkitc_wrover_espidf","Thu Jan 09 16:32:25 GMT 2025","passed","Thu Jan 09 16:32:37 GMT 2025","","test_settings","",""
"","20538","test_stream","sample.zephyr.esp32_devkitc_wrover","Thu Jan 09 19:16:51 GMT 2025","passed","Thu Jan 09 19:17:12 GMT 2025","","test_sample","",""
"","487","test_float_return","hil.zephyr.mimxrt1024_evk","Thu Jan 09 16:36:12 GMT 2025","passed","Thu Jan 09 16:36:13 GMT 2025","","test_rpc","",""
"","1756","test_set_int_range_min","hil.linux.linux","Thu Jan 09 15:57:32 GMT 2025","passed","Thu Jan 09 15:57:34 GMT 2025","","test_settings","",""
