"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 20 21:23:09 GMT 2024","Wed Nov 20 21:23:10 GMT 2024","417","hil.zephyr.nrf52840dk","test_settings","","","","test_unrecognized_key",""
"passed","Wed Nov 20 21:09:39 GMT 2024","Wed Nov 20 21:10:14 GMT 2024","34831","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_observation_repeat_restart",""
"passed","Wed Nov 20 21:12:30 GMT 2024","Wed Nov 20 21:12:33 GMT 2024","3053","hil.esp-idf.esp32c3_devkitm_espidf","test_settings","","","","test_set_bool",""
"passed","Wed Nov 20 21:31:20 GMT 2024","Wed Nov 20 21:31:21 GMT 2024","741","hil.zephyr.esp32_devkitc_wrover","test_rpc","","","","test_object_return",""
"passed","Wed Nov 20 21:24:55 GMT 2024","Wed Nov 20 21:25:03 GMT 2024","7822","hil.zephyr.mimxrt1024_evk","test_stream","","","","test_block_upload",""
"passed","Wed Nov 20 21:23:59 GMT 2024","Wed Nov 20 21:24:27 GMT 2024","28669","hil.zephyr.mimxrt1024_evk","test_settings","","","","test_restart",""
"passed","Wed Nov 20 21:20:43 GMT 2024","Wed Nov 20 21:20:45 GMT 2024","1241","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_string_return",""
"passed","Wed Nov 20 21:02:26 GMT 2024","Wed Nov 20 21:02:33 GMT 2024","6341","sample.zephyr.native_sim_64","test_sample","","","","test_rpc",""
"passed","Wed Nov 20 21:22:41 GMT 2024","Wed Nov 20 21:22:54 GMT 2024","12381","hil.zephyr.nrf52840dk","test_settings","","","","test_set_int_range_out_max",""
"passed","Wed Nov 20 21:02:36 GMT 2024","Wed Nov 20 21:02:39 GMT 2024","2561","hil.zephyr.native_sim_32","test_settings","","","","test_set_bool",""
"passed","Wed Nov 20 21:01:28 GMT 2024","Wed Nov 20 21:01:40 GMT 2024","11539","hil.linux.linux","test_settings","","","","test_int_too_small",""
"passed","Wed Nov 20 21:12:02 GMT 2024","Wed Nov 20 21:12:05 GMT 2024","3412","hil.esp-idf.esp32c3_devkitm_espidf","test_settings","","","","test_set_int_range_max",""
"broken","Wed Nov 20 21:34:24 GMT 2024","Wed Nov 20 21:34:24 GMT 2024","0","hil.zephyr.nrf9160dk","test_rpc","","","","test_int_return",""
"passed","Wed Nov 20 21:22:29 GMT 2024","Wed Nov 20 21:22:41 GMT 2024","12398","hil.zephyr.nrf52840dk","test_settings","","","","test_set_int_range_out_min",""
"passed","Wed Nov 20 21:11:45 GMT 2024","Wed Nov 20 21:11:46 GMT 2024","1737","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_object_return",""
"passed","Wed Nov 20 21:18:25 GMT 2024","Wed Nov 20 21:18:26 GMT 2024","984","hil.zephyr.rak5010","test_rpc","","","","test_bool_return",""
"passed","Wed Nov 20 21:18:23 GMT 2024","Wed Nov 20 21:18:24 GMT 2024","1007","hil.zephyr.rak5010","test_rpc","","","","test_string_return",""
"passed","Wed Nov 20 21:02:44 GMT 2024","Wed Nov 20 21:02:46 GMT 2024","2536","hil.zephyr.native_sim_32","test_settings","","","","test_set_string",""
"passed","Wed Nov 20 21:18:01 GMT 2024","Wed Nov 20 21:18:07 GMT 2024","5531","hil.zephyr.nrf52840dk","test_lightdb","","","","test_lightdb_reported",""
"passed","Wed Nov 20 21:02:25 GMT 2024","Wed Nov 20 21:02:36 GMT 2024","11313","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range_out_max",""
"passed","Wed Nov 20 21:24:36 GMT 2024","Wed Nov 20 21:24:43 GMT 2024","7442","hil.zephyr.nrf52840dk","test_stream","","","","test_block_upload",""
"passed","Wed Nov 20 21:20:32 GMT 2024","Wed Nov 20 21:20:33 GMT 2024","650","hil.zephyr.nrf52840dk","test_rpc","","","","test_invalid_arg",""
"passed","Wed Nov 20 21:46:50 GMT 2024","Wed Nov 20 21:47:37 GMT 2024","46811","sample.zephyr.rak5010","test_sample","","","","test_lightdb_delete",""
"passed","Wed Nov 20 21:49:58 GMT 2024","Wed Nov 20 21:51:13 GMT 2024","74762","sample.zephyr.rak5010","test_sample","","","","test_cert_provisioning",""
"passed","Wed Nov 20 21:02:58 GMT 2024","Wed Nov 20 21:02:58 GMT 2024","129","hil.zephyr.native_sim_64","test_settings","","","","test_unrecognized_key",""
"passed","Wed Nov 20 21:21:12 GMT 2024","Wed Nov 20 21:21:17 GMT 2024","5090","hil.zephyr.rak5010","test_settings","","","","test_set_int_range_min",""
"passed","Wed Nov 20 21:01:17 GMT 2024","Wed Nov 20 21:01:17 GMT 2024","578","hil.linux.linux","test_rpc","","","","test_not_registered",""
"broken","Wed Nov 20 21:22:20 GMT 2024","Wed Nov 20 21:22:33 GMT 2024","13348","hil.zephyr.rak5010","test_settings","","","","test_restart",""
"passed","Wed Nov 20 21:35:42 GMT 2024","Wed Nov 20 21:35:55 GMT 2024","12902","sample.esp-idf.esp32s3_devkitc_espidf","test_sample","","","","test_lightdb_delete",""
"passed","Wed Nov 20 21:23:01 GMT 2024","Wed Nov 20 21:23:05 GMT 2024","3607","hil.zephyr.nrf52840dk","test_settings","","","","test_set_float_whole",""
"passed","Wed Nov 20 21:29:51 GMT 2024","Wed Nov 20 21:30:14 GMT 2024","23052","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_stream",""
"passed","Wed Nov 20 21:12:35 GMT 2024","Wed Nov 20 21:12:36 GMT 2024","367","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_wrong_type",""
"passed","Wed Nov 20 21:43:32 GMT 2024","Wed Nov 20 21:43:43 GMT 2024","10819","sample.zephyr.esp32_devkitc_wrover","test_sample","","","","test_settings",""
