"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","84076","test_hello","sample.zephyr.frdm_rw612","Sat May 09 03:50:28 UTC 2026","failed","Sat May 09 03:51:52 UTC 2026","","hello.cid","",""
"","18846","test_observation_cancel_all","hil.zephyr.frdm_rw612","Sat May 09 00:30:39 UTC 2026","passed","Sat May 09 00:30:58 UTC 2026","","test_rpc","",""
"","1276","test_one_arg","hil.zephyr.frdm_rw612","Sat May 09 00:30:04 UTC 2026","passed","Sat May 09 00:30:05 UTC 2026","","test_rpc","",""
"","0","test_resume","hil.zephyr.native_sim_32","Sat May 09 00:19:55 UTC 2026","failed","Sat May 09 00:19:55 UTC 2026","","test_ota","",""
"","14984","test_lightdb_delete","sample.zephyr.esp32s3_devkitc","Sat May 09 04:05:01 UTC 2026","passed","Sat May 09 04:05:16 UTC 2026","","lightdb_delete","",""
"","0","test_resume","hil.esp-idf.esp32s3_devkitc_espidf","Sat May 09 00:37:52 UTC 2026","failed","Sat May 09 00:37:52 UTC 2026","","test_ota","",""
"","1516","test_lightdb_reported","hil.zephyr.frdm_rw612","Sat May 09 01:06:42 UTC 2026","passed","Sat May 09 01:06:44 UTC 2026","","test_lightdb","",""
"","0","test_manifest","hil.zephyr.native_sim_64","Sat May 09 00:19:48 UTC 2026","failed","Sat May 09 00:19:48 UTC 2026","","test_ota","",""
"","5097","test_malformed_response","hil.linux.linux","Sat May 09 00:18:31 UTC 2026","passed","Sat May 09 00:18:36 UTC 2026","","test_rpc","",""
"","509","test_int_return","hil.zephyr.esp32s3_devkitc","Sat May 09 01:09:24 UTC 2026","passed","Sat May 09 01:09:25 UTC 2026","","test_rpc","",""
"","499","test_object_return","hil.linux.linux","Sat May 09 00:18:30 UTC 2026","passed","Sat May 09 00:18:31 UTC 2026","","test_rpc","",""
"","0","test_multiple_artifacts","hil.zephyr.nrf9160dk","Sat May 09 02:10:43 UTC 2026","failed","Sat May 09 02:10:43 UTC 2026","","test_ota","",""
"","81148","test_hello","sample.zephyr.nrf52840dk","Sat May 09 01:40:30 UTC 2026","failed","Sat May 09 01:41:51 UTC 2026","","hello.cid","",""
"","0","test_cancel_all","hil.zephyr.frdm_rw612","Sat May 09 01:59:34 UTC 2026","broken","Sat May 09 01:59:34 UTC 2026","","test_settings","",""
"","89967","test_connect","hil.zephyr.native_sim_32","Sat May 09 00:19:48 UTC 2026","passed","Sat May 09 00:21:18 UTC 2026","","test_connection","",""
"","1780","test_set_int_range_max","hil.linux.linux","Sat May 09 00:19:06 UTC 2026","passed","Sat May 09 00:19:08 UTC 2026","","test_settings","",""
