"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 20:25:54 GMT 2024","Thu Nov 21 20:26:19 GMT 2024","25263","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_get",""
"passed","Thu Nov 21 20:25:17 GMT 2024","Thu Nov 21 20:25:34 GMT 2024","16643","sample.zephyr.native_sim_64","test_sample","","","","test_logging",""
"passed","Thu Nov 21 20:26:10 GMT 2024","Thu Nov 21 20:26:23 GMT 2024","12529","sample.zephyr.native_sim_64","test_sample","","","","test_lightdb_delete",""
"passed","Thu Nov 21 20:26:02 GMT 2024","Thu Nov 21 20:26:28 GMT 2024","25354","sample.zephyr.native_sim_64","test_sample","","","","test_lightdb_get",""
"passed","Thu Nov 21 20:27:08 GMT 2024","Thu Nov 21 20:27:14 GMT 2024","5776","sample.zephyr.native_sim_32","test_sample","","","","test_settings",""
"broken","Thu Nov 21 20:22:48 GMT 2024","Thu Nov 21 20:24:22 GMT 2024","94436","sample.zephyr.native_sim_32","test_sample","","","","test_cert_provisioning",""
"passed","Thu Nov 21 20:26:23 GMT 2024","Thu Nov 21 20:26:29 GMT 2024","5876","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_observe",""
"passed","Thu Nov 21 20:26:36 GMT 2024","Thu Nov 21 20:26:42 GMT 2024","5786","sample.zephyr.native_sim_64","test_sample","","","","test_lightdb_observe",""
"passed","Thu Nov 21 20:27:25 GMT 2024","Thu Nov 21 20:27:46 GMT 2024","20864","sample.zephyr.native_sim_64","test_sample","","","","test_stream",""
"passed","Thu Nov 21 20:24:06 GMT 2024","Thu Nov 21 20:24:27 GMT 2024","21619","sample.zephyr.native_sim_64","test_sample","","","","test_hello",""
"passed","Thu Nov 21 20:25:55 GMT 2024","Thu Nov 21 20:26:16 GMT 2024","20479","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_set",""
"passed","Thu Nov 21 20:22:47 GMT 2024","Thu Nov 21 20:22:53 GMT 2024","5839","sample.zephyr.native_sim_32","test_sample","","","","test_rpc",""
"broken","Thu Nov 21 20:23:03 GMT 2024","Thu Nov 21 20:24:37 GMT 2024","94434","sample.zephyr.native_sim_64","test_sample","","","","test_cert_provisioning",""
"passed","Thu Nov 21 20:26:05 GMT 2024","Thu Nov 21 20:26:26 GMT 2024","20665","sample.zephyr.native_sim_64","test_sample","","","","test_lightdb_set",""
"passed","Thu Nov 21 20:27:11 GMT 2024","Thu Nov 21 20:27:32 GMT 2024","20906","sample.zephyr.native_sim_32","test_sample","","","","test_stream",""
"passed","Thu Nov 21 20:23:56 GMT 2024","Thu Nov 21 20:24:17 GMT 2024","21355","sample.zephyr.native_sim_32","test_sample","","","","test_hello",""
"passed","Thu Nov 21 20:23:02 GMT 2024","Thu Nov 21 20:23:09 GMT 2024","6613","sample.zephyr.native_sim_64","test_sample","","","","test_rpc",""
"passed","Thu Nov 21 20:27:23 GMT 2024","Thu Nov 21 20:27:29 GMT 2024","6176","sample.zephyr.native_sim_64","test_sample","","","","test_settings",""
"passed","Thu Nov 21 20:25:56 GMT 2024","Thu Nov 21 20:26:09 GMT 2024","12291","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_delete",""
"passed","Thu Nov 21 20:24:53 GMT 2024","Thu Nov 21 20:25:09 GMT 2024","16341","sample.zephyr.native_sim_32","test_sample","","","","test_logging",""
