"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 28 17:27:28 GMT 2024","Sat Sep 28 17:29:39 GMT 2024","131168","sample.zephyr.nrf52840dk","test_sample","","","","test_fw_update",""
"passed","Sat Sep 28 16:28:47 GMT 2024","Sat Sep 28 16:28:59 GMT 2024","12108","hil.linux.linux","test_settings","","","","test_int_too_small",""
"passed","Sat Sep 28 16:34:43 GMT 2024","Sat Sep 28 16:34:44 GMT 2024","820","hil.zephyr.nrf52840dk","test_rpc","","","","test_invalid_arg",""
"passed","Sat Sep 28 16:29:08 GMT 2024","Sat Sep 28 16:29:29 GMT 2024","20610","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_set",""
"passed","Sat Sep 28 16:25:26 GMT 2024","Sat Sep 28 16:25:52 GMT 2024","25165","hil.linux.linux","test_connection","","","","test_connect",""
"passed","Sat Sep 28 16:46:55 GMT 2024","Sat Sep 28 16:47:14 GMT 2024","18991","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_observation_cancel_all",""
"passed","Sat Sep 28 16:40:39 GMT 2024","Sat Sep 28 16:40:47 GMT 2024","7926","hil.esp-idf.esp32_devkitc_wrover_espidf","test_stream","","","","test_block_upload",""
"passed","Sat Sep 28 16:46:26 GMT 2024","Sat Sep 28 16:47:44 GMT 2024","77876","hil.zephyr.esp32_devkitc_wrover","test_ota","","","","test_reason_and_state",""
"passed","Sat Sep 28 16:46:27 GMT 2024","Sat Sep 28 16:46:55 GMT 2024","27885","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_observation_repeat_restart",""
"passed","Sat Sep 28 16:39:50 GMT 2024","Sat Sep 28 16:40:22 GMT 2024","32204","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_cancel_all",""
"broken","Sat Sep 28 17:08:07 GMT 2024","Sat Sep 28 17:08:07 GMT 2024","0","hil.zephyr.nrf9160dk","test_settings","","","","test_wrong_type",""
"passed","Sat Sep 28 16:30:07 GMT 2024","Sat Sep 28 16:30:19 GMT 2024","12174","sample.zephyr.native_sim_32","test_sample","","","","test_settings",""
"passed","Sat Sep 28 18:19:38 GMT 2024","Sat Sep 28 18:19:45 GMT 2024","6465","hil.esp-idf.esp32_devkitc_wrover_espidf","test_sample","","","","test_rpc",""
"passed","Sat Sep 28 17:06:13 GMT 2024","Sat Sep 28 17:06:15 GMT 2024","1914","hil.zephyr.nrf9160dk","test_rpc","","","","test_many_args",""
"broken","Sat Sep 28 16:44:27 GMT 2024","Sat Sep 28 16:44:27 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_lightdb","","","","test_lightdb_reported",""
"passed","Sat Sep 28 16:48:23 GMT 2024","Sat Sep 28 16:48:28 GMT 2024","4787","hil.zephyr.mimxrt1024_evk","test_settings","","","","test_set_int_range",""
"broken","Sat Sep 28 16:48:50 GMT 2024","Sat Sep 28 16:48:50 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_rpc","","","","test_many_args",""
"passed","Sat Sep 28 16:27:29 GMT 2024","Sat Sep 28 16:27:46 GMT 2024","16670","sample.zephyr.native_sim_64","test_sample","","","","test_logging",""
"passed","Sat Sep 28 17:20:46 GMT 2024","Sat Sep 28 17:21:25 GMT 2024","39186","sample.zephyr.rak5010","test_sample","","","","test_lightdb_observe",""
"broken","Sat Sep 28 16:37:00 GMT 2024","Sat Sep 28 16:37:00 GMT 2024","0","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_invalid_arg",""
"passed","Sat Sep 28 16:35:08 GMT 2024","Sat Sep 28 16:35:29 GMT 2024","20365","hil.zephyr.nrf52840dk","test_rpc","","","","test_observation_cancel_all",""
"failed","Sat Sep 28 16:35:27 GMT 2024","Sat Sep 28 16:36:26 GMT 2024","59366","hil.zephyr.rak5010","test_ota","","","","test_reason_and_state",""
"passed","Sat Sep 28 16:49:21 GMT 2024","Sat Sep 28 16:49:22 GMT 2024","678","hil.zephyr.mimxrt1024_evk","test_settings","","","","test_wrong_type",""
"passed","Sat Sep 28 17:17:54 GMT 2024","Sat Sep 28 17:18:22 GMT 2024","27168","hil.esp-idf.esp32s3_devkitc_espidf","test_sample","","","","test_lightdb_get",""
"passed","Sat Sep 28 18:43:35 GMT 2024","Sat Sep 28 18:44:22 GMT 2024","46805","sample.zephyr.nrf9160dk","test_sample","","","","test_credentials",""
"broken","Sat Sep 28 16:50:04 GMT 2024","Sat Sep 28 16:50:04 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_set_string",""
"passed","Sat Sep 28 17:51:44 GMT 2024","Sat Sep 28 17:52:07 GMT 2024","23197","sample.zephyr.esp32_devkitc_wrover","test_sample","","","","test_stream",""
"passed","Sat Sep 28 16:44:14 GMT 2024","Sat Sep 28 16:44:15 GMT 2024","659","hil.zephyr.mimxrt1024_evk","test_ota","","","","test_manifest",""
"passed","Sat Sep 28 17:33:58 GMT 2024","Sat Sep 28 17:34:58 GMT 2024","59907","sample.zephyr.mimxrt1024_evk","test_sample","","","","test_fw_update",""
"passed","Sat Sep 28 17:06:18 GMT 2024","Sat Sep 28 17:06:19 GMT 2024","1226","hil.zephyr.nrf9160dk","test_rpc","","","","test_float_return",""
"passed","Sat Sep 28 16:41:35 GMT 2024","Sat Sep 28 16:41:42 GMT 2024","6662","hil.zephyr.rak5010","test_settings","","","","test_set_float",""
"passed","Sat Sep 28 17:35:40 GMT 2024","Sat Sep 28 17:41:29 GMT 2024","348695","hil.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_fw_update",""
"broken","Sat Sep 28 16:37:02 GMT 2024","Sat Sep 28 16:37:02 GMT 2024","0","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_observation_cancel_all",""
"passed","Sat Sep 28 17:30:11 GMT 2024","Sat Sep 28 17:31:04 GMT 2024","53089","sample.zephyr.rak5010","test_sample","","","","test_hello",""
"passed","Sat Sep 28 16:46:19 GMT 2024","Sat Sep 28 16:46:19 GMT 2024","490","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_string_return",""
"passed","Sat Sep 28 17:33:21 GMT 2024","Sat Sep 28 17:33:45 GMT 2024","23750","sample.zephyr.nrf52840dk","test_sample","","","","test_hello",""
"passed","Sat Sep 28 16:39:35 GMT 2024","Sat Sep 28 16:39:40 GMT 2024","5102","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_float_whole",""
"passed","Sat Sep 28 16:35:35 GMT 2024","Sat Sep 28 16:35:36 GMT 2024","1253","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_many_args",""
"passed","Sat Sep 28 17:33:14 GMT 2024","Sat Sep 28 17:33:41 GMT 2024","26799","hil.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_lightdb_get",""
"passed","Sat Sep 28 16:38:24 GMT 2024","Sat Sep 28 16:38:27 GMT 2024","3783","hil.esp-idf.esp32c3_devkitm_espidf","test_settings","","","","test_set_int_range_min",""
"passed","Sat Sep 28 16:41:29 GMT 2024","Sat Sep 28 16:41:35 GMT 2024","5934","hil.zephyr.rak5010","test_settings","","","","test_set_bool",""
