"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 15 19:18:17 GMT 2024","Tue Oct 15 19:18:22 GMT 2024","5200","hil.zephyr.nrf52840dk","test_lightdb","","","","test_lightdb_reported",""
"passed","Tue Oct 15 19:07:26 GMT 2024","Tue Oct 15 19:07:31 GMT 2024","4468","hil.esp-idf.esp32s3_devkitc_espidf","test_lightdb","","","","test_lightdb_deleted",""
"passed","Tue Oct 15 19:19:33 GMT 2024","Tue Oct 15 19:19:33 GMT 2024","679","hil.zephyr.mimxrt1024_evk","test_ota","","","","test_multiple_artifacts",""
"passed","Tue Oct 15 21:45:56 GMT 2024","Tue Oct 15 21:46:07 GMT 2024","10496","hil.zephyr.nrf9160dk","test_settings","","","","test_set_int_range",""
"passed","Tue Oct 15 19:21:40 GMT 2024","Tue Oct 15 19:21:41 GMT 2024","692","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_invalid_arg",""
"passed","Tue Oct 15 19:10:01 GMT 2024","Tue Oct 15 19:10:20 GMT 2024","18282","hil.esp-idf.esp32_devkitc_wrover_espidf","test_rpc","","","","test_observation_cancel_all",""
"passed","Tue Oct 15 19:24:18 GMT 2024","Tue Oct 15 19:24:24 GMT 2024","5425","hil.zephyr.mimxrt1024_evk","test_settings","","","","test_set_float",""
"passed","Tue Oct 15 19:19:34 GMT 2024","Tue Oct 15 19:19:36 GMT 2024","1410","hil.zephyr.mimxrt1024_evk","test_ota","","","","test_block_operations",""
"passed","Tue Oct 15 19:11:51 GMT 2024","Tue Oct 15 19:11:57 GMT 2024","6002","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_set_int_range",""
"passed","Tue Oct 15 21:40:55 GMT 2024","Tue Oct 15 21:40:56 GMT 2024","692","hil.zephyr.rak5010","test_settings","","","","test_unrecognized_key",""
"passed","Tue Oct 15 21:24:19 GMT 2024","Tue Oct 15 21:24:20 GMT 2024","742","hil.zephyr.esp32_devkitc_wrover","test_rpc","","","","test_float_return",""
"passed","Tue Oct 15 20:35:07 GMT 2024","Tue Oct 15 20:35:13 GMT 2024","5530","hil.linux.linux","test_settings","","","","test_set_bool",""
"passed","Tue Oct 15 19:05:15 GMT 2024","Tue Oct 15 19:05:35 GMT 2024","20651","sample.zephyr.","test_sample","","","","test_lightdb_set",""
"passed","Tue Oct 15 19:35:44 GMT 2024","Tue Oct 15 19:35:56 GMT 2024","12851","sample.esp-idf.esp32s3_devkitc_espidf","test_sample","","","","test_lightdb_delete",""
"passed","Tue Oct 15 20:33:57 GMT 2024","Tue Oct 15 20:34:10 GMT 2024","12513","hil.linux.linux","test_settings","","","","test_int_too_large",""
