"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7331","test_lightdb_delete","sample.zephyr.native_sim_32","Thu Mar 05 00:07:47 UTC 2026","passed","Thu Mar 05 00:07:55 UTC 2026","","lightdb_delete","",""
"","11570","test_set_int_range_out_max","hil.linux.linux","Thu Mar 05 00:06:28 UTC 2026","passed","Thu Mar 05 00:06:40 UTC 2026","","test_settings","",""
"","84591","test_connect","hil.linux.linux","Thu Mar 05 00:05:44 UTC 2026","passed","Thu Mar 05 00:07:08 UTC 2026","","test_connection","",""
"","18911","test_observation_cancel_all","hil.zephyr.frdm_rw612","Thu Mar 05 01:42:01 UTC 2026","passed","Thu Mar 05 01:42:20 UTC 2026","","test_rpc","",""
"","13471","test_lightdb_observe","sample.zephyr.nrf9160dk","Thu Mar 05 01:17:03 UTC 2026","passed","Thu Mar 05 01:17:17 UTC 2026","","lightdb_observe","",""
"","12413","test_settings","sample.zephyr.rak5010","Thu Mar 05 02:52:58 UTC 2026","passed","Thu Mar 05 02:53:10 UTC 2026","","settings","",""
"","1666","test_set_int_range_max","hil.linux.linux","Thu Mar 05 00:06:15 UTC 2026","passed","Thu Mar 05 00:06:17 UTC 2026","","test_settings","",""
"","26748","test_hello","sample.zephyr.nrf9160dk","Thu Mar 05 03:18:52 UTC 2026","passed","Thu Mar 05 03:19:19 UTC 2026","","hello","",""
"","7238","test_location","sample.zephyr.native_sim_32","Thu Mar 05 00:08:49 UTC 2026","passed","Thu Mar 05 00:08:56 UTC 2026","","location.playback.wifi","",""
"","25064","test_observation_repeat_restart","hil.zephyr.esp32s3_devkitc","Thu Mar 05 02:18:41 UTC 2026","passed","Thu Mar 05 02:19:06 UTC 2026","","test_rpc","",""
"","11870","test_int_too_large","hil.zephyr.frdm_rw612","Thu Mar 05 00:51:01 UTC 2026","passed","Thu Mar 05 00:51:13 UTC 2026","","test_settings","",""
"","212","test_unrecognized_key","hil.zephyr.native_sim_64","Thu Mar 05 00:08:34 UTC 2026","passed","Thu Mar 05 00:08:34 UTC 2026","","test_settings","",""
