"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","499","test_int_return","hil.linux.linux","Mon Dec 01 08:09:26 UTC 2025","passed","Mon Dec 01 08:09:27 UTC 2025","","test_rpc","",""
"","45759","test_reason_and_state","hil.linux.linux","Mon Dec 01 08:09:41 UTC 2025","passed","Mon Dec 01 08:10:27 UTC 2025","","test_ota","",""
"","21361","test_hello","sample.zephyr.native_sim_32","Mon Dec 01 08:17:31 UTC 2025","passed","Mon Dec 01 08:17:52 UTC 2025","","hello.cid","",""
"","247","test_many_args","hil.linux.linux","Mon Dec 01 08:09:26 UTC 2025","passed","Mon Dec 01 08:09:26 UTC 2025","","test_rpc","",""
"","433","test_int_return","hil.zephyr.native_sim_64","Mon Dec 01 08:11:07 UTC 2025","passed","Mon Dec 01 08:11:08 UTC 2025","","test_rpc","",""
"","3548","test_resume","hil.linux.linux","Mon Dec 01 08:09:38 UTC 2025","passed","Mon Dec 01 08:09:41 UTC 2025","","test_ota","",""
"","324","test_int_return","hil.zephyr.native_sim_32","Mon Dec 01 08:11:08 UTC 2025","passed","Mon Dec 01 08:11:09 UTC 2025","","test_rpc","",""
"","496","test_no_args","hil.linux.linux","Mon Dec 01 08:09:25 UTC 2025","passed","Mon Dec 01 08:09:25 UTC 2025","","test_rpc","",""
"","20533","test_lightdb_set","sample.zephyr.native_sim_64","Mon Dec 01 08:11:54 UTC 2025","passed","Mon Dec 01 08:12:14 UTC 2025","","lightdb_set","",""
"","5259","test_malformed_response","hil.linux.linux","Mon Dec 01 08:09:28 UTC 2025","passed","Mon Dec 01 08:09:33 UTC 2025","","test_rpc","",""
"","11354","test_int_too_large","hil.zephyr.native_sim_64","Mon Dec 01 08:11:09 UTC 2025","passed","Mon Dec 01 08:11:20 UTC 2025","","test_settings","",""
"","46738","test_reason_and_state","hil.zephyr.native_sim_64","Mon Dec 01 08:11:14 UTC 2025","passed","Mon Dec 01 08:12:00 UTC 2025","","test_ota","",""
"","1684","test_multiple_artifacts","hil.zephyr.native_sim_64","Mon Dec 01 08:11:05 UTC 2025","passed","Mon Dec 01 08:11:07 UTC 2025","","test_ota","",""
