"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6199","test_block_upload","hil.zephyr.native_sim_32","Mon Jul 20 16:34:24 UTC 2026","passed","Mon Jul 20 16:34:30 UTC 2026","","test_stream","",""
"","86858","test_connect","hil.linux.linux","Mon Jul 20 16:32:17 UTC 2026","passed","Mon Jul 20 16:33:44 UTC 2026","","test_connection","",""
"","2782","test_set_int","hil.zephyr.native_sim_32","Mon Jul 20 16:34:19 UTC 2026","passed","Mon Jul 20 16:34:22 UTC 2026","","test_settings","",""
"","18985","test_observation_cancel_all","hil.zephyr.native_sim_32","Mon Jul 20 16:35:13 UTC 2026","passed","Mon Jul 20 16:35:32 UTC 2026","","test_rpc","",""
"","282","test_multi_block_upload","hil.linux.linux","Mon Jul 20 16:32:33 UTC 2026","passed","Mon Jul 20 16:32:34 UTC 2026","","test_stream","",""
"","6898","test_lightdb_observe","sample.zephyr.native_sim_32","Mon Jul 20 16:34:47 UTC 2026","passed","Mon Jul 20 16:34:53 UTC 2026","","lightdb_observe","",""
"","11398","test_set_int_range_out_min","hil.zephyr.native_sim_32","Mon Jul 20 16:34:55 UTC 2026","passed","Mon Jul 20 16:35:07 UTC 2026","","test_settings","",""
"","11388","test_int_too_large","hil.zephyr.native_sim_64","Mon Jul 20 16:34:18 UTC 2026","passed","Mon Jul 20 16:34:30 UTC 2026","","test_settings","",""
"","626","test_bool_return","hil.linux.linux","Mon Jul 20 16:32:23 UTC 2026","passed","Mon Jul 20 16:32:24 UTC 2026","","test_rpc","",""
"","11705","test_int_too_large","hil.linux.linux","Mon Jul 20 16:32:27 UTC 2026","passed","Mon Jul 20 16:32:38 UTC 2026","","test_settings","",""
"","537","test_string_return","hil.zephyr.native_sim_64","Mon Jul 20 16:34:22 UTC 2026","passed","Mon Jul 20 16:34:23 UTC 2026","","test_rpc","",""
"","403","test_not_registered","hil.zephyr.native_sim_64","Mon Jul 20 16:34:18 UTC 2026","passed","Mon Jul 20 16:34:18 UTC 2026","","test_rpc","",""
"","902","test_lightdb_reported","hil.linux.linux","Mon Jul 20 16:32:14 UTC 2026","passed","Mon Jul 20 16:32:15 UTC 2026","","test_lightdb","",""
"","4989","test_resume","hil.zephyr.native_sim_32","Mon Jul 20 16:34:18 UTC 2026","passed","Mon Jul 20 16:34:23 UTC 2026","","test_ota","",""
"","11259","test_rpc","sample.zephyr.native_sim_32","Mon Jul 20 16:34:44 UTC 2026","passed","Mon Jul 20 16:34:55 UTC 2026","","rpc","",""
"","7106","test_lightdb_observed","hil.zephyr.native_sim_64","Mon Jul 20 16:34:26 UTC 2026","passed","Mon Jul 20 16:34:33 UTC 2026","","test_lightdb","",""
"","7470","test_location","sample.zephyr.native_sim_64","Mon Jul 20 16:35:56 UTC 2026","passed","Mon Jul 20 16:36:04 UTC 2026","","location.playback.wifi","",""
"","1045","test_lightdb_deleted","hil.zephyr.native_sim_64","Mon Jul 20 16:34:25 UTC 2026","passed","Mon Jul 20 16:34:26 UTC 2026","","test_lightdb","",""
"","1583","test_multiple_artifacts","hil.zephyr.native_sim_64","Mon Jul 20 16:34:19 UTC 2026","passed","Mon Jul 20 16:34:21 UTC 2026","","test_ota","",""
