"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 25 00:50:18 GMT 2024","Fri Oct 25 00:50:23 GMT 2024","5138","hil.zephyr.mimxrt1024_evk","test_settings","","","","test_set_float",""
"passed","Fri Oct 25 00:34:15 GMT 2024","Fri Oct 25 00:34:20 GMT 2024","5343","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_malformed_response",""
"broken","Fri Oct 25 00:44:21 GMT 2024","Fri Oct 25 00:44:21 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_lightdb","","","","test_lightdb_invalid",""
"passed","Fri Oct 25 00:47:53 GMT 2024","Fri Oct 25 00:47:54 GMT 2024","745","hil.zephyr.esp32_devkitc_wrover","test_rpc","","","","test_float_return",""
"passed","Fri Oct 25 00:29:23 GMT 2024","Fri Oct 25 00:29:36 GMT 2024","12667","sample.zephyr.native_sim_64","test_sample","","","","test_lightdb_delete",""
"passed","Fri Oct 25 00:28:07 GMT 2024","Fri Oct 25 00:28:34 GMT 2024","27159","hil.zephyr.native_sim_64","test_settings","","","","test_restart",""
"passed","Fri Oct 25 00:50:11 GMT 2024","Fri Oct 25 00:50:24 GMT 2024","12540","hil.zephyr.rak5010","test_settings","","","","test_set_int_range_out_min",""
"passed","Fri Oct 25 01:28:29 GMT 2024","Fri Oct 25 01:28:57 GMT 2024","27468","sample.zephyr.nrf9160dk","test_sample","","","","test_lightdb_set",""
"failed","Fri Oct 25 01:19:11 GMT 2024","Fri Oct 25 01:19:43 GMT 2024","32412","sample.zephyr.nrf9160dk","test_sample","","","","test_hello",""
"passed","Fri Oct 25 00:25:49 GMT 2024","Fri Oct 25 00:25:49 GMT 2024","252","hil.zephyr.native_sim_32","test_rpc","","","","test_string_return",""
"passed","Fri Oct 25 00:37:34 GMT 2024","Fri Oct 25 00:37:37 GMT 2024","3592","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_string",""
"broken","Fri Oct 25 00:49:55 GMT 2024","Fri Oct 25 00:49:55 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_set_int_range_min",""
"passed","Fri Oct 25 00:28:57 GMT 2024","Fri Oct 25 00:29:31 GMT 2024","33700","hil.esp-idf.esp32s3_devkitc_espidf","test_connection","","","","test_connect",""
"broken","Fri Oct 25 01:06:28 GMT 2024","Fri Oct 25 01:08:03 GMT 2024","95316","sample.zephyr.nrf52840dk","test_sample","","","","test_credentials",""
"passed","Fri Oct 25 00:52:01 GMT 2024","Fri Oct 25 00:52:06 GMT 2024","4291","hil.zephyr.nrf9160dk","test_settings","","","","test_set_bool",""
"passed","Fri Oct 25 00:34:42 GMT 2024","Fri Oct 25 00:34:43 GMT 2024","1216","hil.esp-idf.esp32_devkitc_wrover_espidf","test_rpc","","","","test_float_return",""
"passed","Fri Oct 25 00:26:51 GMT 2024","Fri Oct 25 00:26:51 GMT 2024","161","hil.zephyr.native_sim_32","test_settings","","","","test_unrecognized_key",""
"broken","Fri Oct 25 00:49:53 GMT 2024","Fri Oct 25 00:49:53 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_int_too_large",""
"passed","Fri Oct 25 00:25:51 GMT 2024","Fri Oct 25 00:25:53 GMT 2024","2088","hil.zephyr.native_sim_32","test_lightdb","","","","test_lightdb_reported",""
"passed","Fri Oct 25 00:27:38 GMT 2024","Fri Oct 25 00:27:38 GMT 2024","122","hil.zephyr.native_sim_64","test_settings","","","","test_wrong_type",""
"passed","Fri Oct 25 00:47:43 GMT 2024","Fri Oct 25 00:47:43 GMT 2024","769","hil.zephyr.esp32_devkitc_wrover","test_rpc","","","","test_not_registered",""
"passed","Fri Oct 25 00:26:16 GMT 2024","Fri Oct 25 00:26:19 GMT 2024","2508","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range_max",""
"passed","Fri Oct 25 00:40:53 GMT 2024","Fri Oct 25 00:41:16 GMT 2024","22364","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_lightdb_set",""
"passed","Fri Oct 25 00:36:42 GMT 2024","Fri Oct 25 00:36:45 GMT 2024","3377","hil.esp-idf.esp32c3_devkitm_espidf","test_settings","","","","test_set_int_range_min",""
"passed","Fri Oct 25 00:34:17 GMT 2024","Fri Oct 25 00:34:44 GMT 2024","27556","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_observation_repeat_restart",""
"passed","Fri Oct 25 00:34:41 GMT 2024","Fri Oct 25 00:34:42 GMT 2024","1246","hil.esp-idf.esp32_devkitc_wrover_espidf","test_rpc","","","","test_string_return",""
"passed","Fri Oct 25 00:49:55 GMT 2024","Fri Oct 25 00:50:15 GMT 2024","20271","hil.zephyr.nrf9160dk","test_rpc","","","","test_observation_cancel_all",""
"passed","Fri Oct 25 01:01:17 GMT 2024","Fri Oct 25 01:01:43 GMT 2024","25291","sample.zephyr.mimxrt1024_evk","test_sample","","","","test_lightdb_set",""
"passed","Fri Oct 25 00:25:55 GMT 2024","Fri Oct 25 00:25:56 GMT 2024","394","hil.zephyr.native_sim_32","test_rpc","","","","test_invalid_arg",""
"passed","Fri Oct 25 00:51:30 GMT 2024","Fri Oct 25 00:51:36 GMT 2024","5157","hil.zephyr.nrf9160dk","test_settings","","","","test_set_int_range_max",""
"broken","Fri Oct 25 00:37:17 GMT 2024","Fri Oct 25 00:37:17 GMT 2024","0","hil.zephyr.nrf52840dk","test_settings","","","","test_set_int_range",""
"passed","Fri Oct 25 00:50:24 GMT 2024","Fri Oct 25 00:50:36 GMT 2024","12510","hil.zephyr.rak5010","test_settings","","","","test_set_int_range_out_max",""
"passed","Fri Oct 25 00:35:35 GMT 2024","Fri Oct 25 00:35:36 GMT 2024","888","hil.zephyr.nrf52840dk","test_rpc","","","","test_string_return",""
"passed","Fri Oct 25 01:00:32 GMT 2024","Fri Oct 25 01:01:21 GMT 2024","48782","sample.zephyr.rak5010","test_sample","","","","test_logging",""
"broken","Fri Oct 25 00:43:50 GMT 2024","Fri Oct 25 00:44:04 GMT 2024","14110","hil.zephyr.mimxrt1024_evk","test_lightdb","","","","test_lightdb_observed",""
"passed","Fri Oct 25 00:41:58 GMT 2024","Fri Oct 25 00:42:56 GMT 2024","57971","hil.zephyr.rak5010","test_connection","","","","test_connect",""
"passed","Fri Oct 25 00:42:11 GMT 2024","Fri Oct 25 00:42:24 GMT 2024","12874","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_lightdb_delete",""
"passed","Fri Oct 25 00:49:00 GMT 2024","Fri Oct 25 00:49:02 GMT 2024","2249","hil.zephyr.nrf9160dk","test_rpc","","","","test_float_return",""
"passed","Fri Oct 25 00:50:55 GMT 2024","Fri Oct 25 00:51:07 GMT 2024","12523","hil.zephyr.nrf9160dk","test_settings","","","","test_int_too_large",""
"passed","Fri Oct 25 00:25:20 GMT 2024","Fri Oct 25 00:25:20 GMT 2024","507","hil.linux.linux","test_rpc","","","","test_many_args",""
"passed","Fri Oct 25 00:29:22 GMT 2024","Fri Oct 25 00:29:43 GMT 2024","20549","sample.zephyr.native_sim_64","test_sample","","","","test_lightdb_set",""
"passed","Fri Oct 25 00:26:38 GMT 2024","Fri Oct 25 00:26:50 GMT 2024","11527","hil.linux.linux","test_settings","","","","test_set_int_range_out_max",""
"passed","Fri Oct 25 00:34:51 GMT 2024","Fri Oct 25 00:35:12 GMT 2024","21083","hil.esp-idf.esp32s3_devkitc_espidf","test_rpc","","","","test_observation_cancel_all",""
"passed","Fri Oct 25 00:37:10 GMT 2024","Fri Oct 25 00:37:22 GMT 2024","12289","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_int_range_out_max",""
"passed","Fri Oct 25 00:32:06 GMT 2024","Fri Oct 25 00:32:14 GMT 2024","7999","hil.esp-idf.esp32_devkitc_wrover_espidf","test_ota","","","","test_block_operations",""
"passed","Fri Oct 25 00:32:40 GMT 2024","Fri Oct 25 00:32:40 GMT 2024","416","hil.zephyr.nrf52840dk","test_lightdb","","","","test_lightdb_invalid",""
"passed","Fri Oct 25 01:02:29 GMT 2024","Fri Oct 25 01:02:40 GMT 2024","11543","sample.zephyr.mimxrt1024_evk","test_sample","","","","test_lightdb_observe",""
"passed","Fri Oct 25 00:36:57 GMT 2024","Fri Oct 25 00:37:10 GMT 2024","12279","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_int_range_out_min",""
"passed","Fri Oct 25 00:50:06 GMT 2024","Fri Oct 25 00:50:11 GMT 2024","4967","hil.zephyr.rak5010","test_settings","","","","test_set_int_range_max",""
"passed","Fri Oct 25 00:37:34 GMT 2024","Fri Oct 25 00:37:47 GMT 2024","12551","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_set_int_range_out_max",""
"passed","Fri Oct 25 00:48:59 GMT 2024","Fri Oct 25 00:49:00 GMT 2024","992","hil.zephyr.nrf9160dk","test_rpc","","","","test_string_return",""
"passed","Fri Oct 25 00:43:42 GMT 2024","Fri Oct 25 00:43:49 GMT 2024","6815","hil.zephyr.mimxrt1024_evk","test_lightdb","","","","test_lightdb_deleted",""
"passed","Fri Oct 25 00:51:36 GMT 2024","Fri Oct 25 00:52:11 GMT 2024","35045","hil.zephyr.rak5010","test_settings","","","","test_restart",""
"broken","Fri Oct 25 00:37:27 GMT 2024","Fri Oct 25 00:37:27 GMT 2024","0","hil.zephyr.nrf52840dk","test_settings","","","","test_restart",""
"passed","Fri Oct 25 00:30:36 GMT 2024","Fri Oct 25 00:30:42 GMT 2024","6349","hil.esp-idf.esp32_devkitc_wrover_espidf","test_lightdb","","","","test_lightdb_reported",""
"passed","Fri Oct 25 00:25:27 GMT 2024","Fri Oct 25 00:25:28 GMT 2024","486","hil.linux.linux","test_ota","","","","test_multiple_artifacts",""
"passed","Fri Oct 25 00:47:36 GMT 2024","Fri Oct 25 00:47:37 GMT 2024","1009","hil.zephyr.rak5010","test_rpc","","","","test_object_return",""
"passed","Fri Oct 25 00:25:47 GMT 2024","Fri Oct 25 00:25:48 GMT 2024","1268","hil.zephyr.native_sim_32","test_rpc","","","","test_many_args",""
"passed","Fri Oct 25 00:37:30 GMT 2024","Fri Oct 25 00:37:49 GMT 2024","19109","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_hello",""
