"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 11 17:13:05 GMT 2024","Wed Dec 11 17:13:07 GMT 2024","2580","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range",""
"passed","Wed Dec 11 17:25:38 GMT 2024","Wed Dec 11 17:26:08 GMT 2024","29941","hil.esp-idf.esp32s3_devkitc_espidf","test_connection","","","","test_connect",""
"passed","Wed Dec 11 17:12:08 GMT 2024","Wed Dec 11 17:12:09 GMT 2024","394","hil.zephyr.native_sim_32","test_ota","","","","test_multiple_artifacts",""
"passed","Wed Dec 11 18:44:06 GMT 2024","Wed Dec 11 18:44:24 GMT 2024","17701","sample.zephyr.esp32_devkitc_wrover","test_sample","","","","test_logging",""
"passed","Wed Dec 11 17:12:54 GMT 2024","Wed Dec 11 17:13:25 GMT 2024","30791","hil.esp-idf.esp32c3_devkitm_espidf","test_connection","","","","test_connect",""
"passed","Wed Dec 11 17:12:54 GMT 2024","Wed Dec 11 17:13:05 GMT 2024","11304","hil.zephyr.native_sim_32","test_settings","","","","test_int_too_small",""
"passed","Wed Dec 11 17:14:39 GMT 2024","Wed Dec 11 17:14:45 GMT 2024","6107","sample.zephyr.native_sim_32","test_sample","","","","test_settings",""
"passed","Wed Dec 11 18:08:58 GMT 2024","Wed Dec 11 18:09:04 GMT 2024","6204","hil.zephyr.nrf9160dk","test_lightdb","","","","test_lightdb_reported",""
"passed","Wed Dec 11 17:51:44 GMT 2024","Wed Dec 11 17:52:12 GMT 2024","28752","hil.zephyr.nrf52840dk","test_settings","","","","test_restart",""
"passed","Wed Dec 11 17:12:15 GMT 2024","Wed Dec 11 17:13:05 GMT 2024","49671","hil.zephyr.native_sim_32","test_ota","","","","test_reason_and_state",""
"passed","Wed Dec 11 18:02:48 GMT 2024","Wed Dec 11 18:02:53 GMT 2024","5067","hil.zephyr.rak5010","test_settings","","","","test_set_float",""
"passed","Wed Dec 11 17:13:36 GMT 2024","Wed Dec 11 17:14:06 GMT 2024","29515","hil.zephyr.native_sim_64","test_settings","","","","test_cancel_all",""
"passed","Wed Dec 11 18:19:07 GMT 2024","Wed Dec 11 18:19:22 GMT 2024","15633","sample.zephyr.nrf52840dk","test_sample","","","","test_lightdb_delete",""
"passed","Wed Dec 11 17:11:52 GMT 2024","Wed Dec 11 17:11:54 GMT 2024","1552","hil.linux.linux","test_settings","","","","test_set_int_range",""
"passed","Wed Dec 11 17:12:20 GMT 2024","Wed Dec 11 17:12:20 GMT 2024","250","hil.zephyr.native_sim_32","test_rpc","","","","test_float_return",""
"passed","Wed Dec 11 18:24:27 GMT 2024","Wed Dec 11 18:24:53 GMT 2024","26959","sample.zephyr.nrf52840dk","test_sample","","","","test_hello",""
"passed","Wed Dec 11 17:15:34 GMT 2024","Wed Dec 11 17:15:35 GMT 2024","1389","hil.esp-idf.esp32c3_devkitm_espidf","test_ota","","","","test_multiple_artifacts",""
"passed","Wed Dec 11 17:17:25 GMT 2024","Wed Dec 11 17:17:26 GMT 2024","1304","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_not_registered",""
"passed","Wed Dec 11 19:43:21 GMT 2024","Wed Dec 11 19:45:52 GMT 2024","150602","sample.esp-idf.esp32_devkitc_wrover_espidf","test_sample","","","","test_fw_update",""
