"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 06 20:05:30 GMT 2025","Mon Jan 06 20:05:30 GMT 2025","222","hil.linux.linux","test_rpc","","","","test_object_return",""
"passed","Mon Jan 06 20:07:26 GMT 2025","Mon Jan 06 20:07:26 GMT 2025","477","hil.zephyr.native_sim_32","test_rpc","","","","test_int_return",""
"passed","Mon Jan 06 20:05:38 GMT 2025","Mon Jan 06 20:05:38 GMT 2025","258","hil.linux.linux","test_ota","","","","test_multiple_artifacts",""
"passed","Mon Jan 06 20:10:29 GMT 2025","Mon Jan 06 20:10:55 GMT 2025","25343","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_get",""
"passed","Mon Jan 06 20:07:32 GMT 2025","Mon Jan 06 20:07:33 GMT 2025","1651","hil.zephyr.native_sim_32","test_ota","","","","test_block_operations",""
"passed","Mon Jan 06 20:06:08 GMT 2025","Mon Jan 06 20:06:20 GMT 2025","11517","hil.linux.linux","test_settings","","","","test_set_int_range_out_max",""
"passed","Mon Jan 06 20:08:34 GMT 2025","Mon Jan 06 20:08:37 GMT 2025","3018","hil.zephyr.native_sim_64","test_settings","","","","test_set_string",""
"passed","Mon Jan 06 20:08:14 GMT 2025","Mon Jan 06 20:08:32 GMT 2025","18378","hil.zephyr.native_sim_64","test_rpc","","","","test_observation_cancel_all",""
"passed","Mon Jan 06 20:05:55 GMT 2025","Mon Jan 06 20:05:57 GMT 2025","1517","hil.linux.linux","test_settings","","","","test_set_int_range_max",""
"passed","Mon Jan 06 20:07:41 GMT 2025","Mon Jan 06 20:07:52 GMT 2025","11647","hil.zephyr.native_sim_64","test_settings","","","","test_int_too_small",""
"passed","Mon Jan 06 20:05:40 GMT 2025","Mon Jan 06 20:05:52 GMT 2025","11657","hil.linux.linux","test_settings","","","","test_int_too_small",""
"passed","Mon Jan 06 20:08:05 GMT 2025","Mon Jan 06 20:08:08 GMT 2025","2509","hil.zephyr.native_sim_32","test_settings","","","","test_set_float_whole",""
"passed","Mon Jan 06 20:05:26 GMT 2025","Mon Jan 06 20:05:50 GMT 2025","24842","hil.linux.linux","test_connection","","","","test_connect",""
"passed","Mon Jan 06 20:07:34 GMT 2025","Mon Jan 06 20:07:39 GMT 2025","4843","hil.zephyr.native_sim_32","test_ota","","","","test_resume",""
"passed","Mon Jan 06 20:07:28 GMT 2025","Mon Jan 06 20:07:33 GMT 2025","5162","hil.zephyr.native_sim_32","test_rpc","","","","test_malformed_response",""
"passed","Mon Jan 06 20:07:29 GMT 2025","Mon Jan 06 20:07:41 GMT 2025","11667","hil.zephyr.native_sim_64","test_settings","","","","test_int_too_large",""
"passed","Mon Jan 06 20:08:37 GMT 2025","Mon Jan 06 20:09:06 GMT 2025","29294","hil.zephyr.native_sim_64","test_settings","","","","test_cancel_all",""
"passed","Mon Jan 06 20:05:33 GMT 2025","Mon Jan 06 20:05:41 GMT 2025","7597","hil.linux.linux","test_stream","","","","test_block_upload",""
"passed","Mon Jan 06 20:08:37 GMT 2025","Mon Jan 06 20:08:37 GMT 2025","294","hil.zephyr.native_sim_64","test_settings","","","","test_unrecognized_key",""
"passed","Mon Jan 06 20:07:51 GMT 2025","Mon Jan 06 20:08:14 GMT 2025","22617","hil.zephyr.native_sim_64","test_rpc","","","","test_observation_repeat_restart",""
"passed","Mon Jan 06 20:07:30 GMT 2025","Mon Jan 06 20:07:30 GMT 2025","281","hil.zephyr.native_sim_32","test_ota","","","","test_manifest",""
"passed","Mon Jan 06 20:07:24 GMT 2025","Mon Jan 06 20:07:31 GMT 2025","7392","hil.zephyr.native_sim_64","test_stream","","","","test_block_upload",""
"passed","Mon Jan 06 20:06:20 GMT 2025","Mon Jan 06 20:06:22 GMT 2025","1778","hil.linux.linux","test_settings","","","","test_set_bool",""
"passed","Mon Jan 06 20:09:10 GMT 2025","Mon Jan 06 20:09:32 GMT 2025","21681","sample.zephyr.native_sim_32","test_sample","","","","test_hello",""
"passed","Mon Jan 06 20:07:28 GMT 2025","Mon Jan 06 20:07:28 GMT 2025","499","hil.zephyr.native_sim_32","test_rpc","","","","test_object_return",""
"passed","Mon Jan 06 20:07:58 GMT 2025","Mon Jan 06 20:08:01 GMT 2025","2766","hil.zephyr.native_sim_64","test_settings","","","","test_set_int_range_max",""
"passed","Mon Jan 06 20:05:27 GMT 2025","Mon Jan 06 20:05:29 GMT 2025","1619","hil.linux.linux","test_settings","","","","test_set_int",""
"passed","Mon Jan 06 20:07:27 GMT 2025","Mon Jan 06 20:07:28 GMT 2025","1227","hil.zephyr.native_sim_64","test_lightdb","","","","test_lightdb_reported",""
"passed","Mon Jan 06 20:11:52 GMT 2025","Mon Jan 06 20:12:09 GMT 2025","16548","sample.zephyr.native_sim_64","test_sample","","","","test_cert_provisioning",""
"passed","Mon Jan 06 20:07:40 GMT 2025","Mon Jan 06 20:07:41 GMT 2025","343","hil.zephyr.native_sim_64","test_rpc","","","","test_not_registered",""
"passed","Mon Jan 06 20:07:51 GMT 2025","Mon Jan 06 20:07:51 GMT 2025","412","hil.zephyr.native_sim_64","test_rpc","","","","test_invalid_arg",""
"passed","Mon Jan 06 20:06:54 GMT 2025","Mon Jan 06 20:07:27 GMT 2025","32990","hil.linux.linux","test_settings","","","","test_restart",""
"passed","Mon Jan 06 20:07:18 GMT 2025","Mon Jan 06 20:07:48 GMT 2025","30120","hil.zephyr.native_sim_64","test_connection","","","","test_connect",""
"passed","Mon Jan 06 20:07:49 GMT 2025","Mon Jan 06 20:08:05 GMT 2025","16760","sample.zephyr.native_sim_64","test_sample","","","","test_logging",""
"passed","Mon Jan 06 20:06:25 GMT 2025","Mon Jan 06 20:06:27 GMT 2025","1759","hil.linux.linux","test_settings","","","","test_set_string",""
"passed","Mon Jan 06 20:07:35 GMT 2025","Mon Jan 06 20:07:38 GMT 2025","2496","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range_max",""
"passed","Mon Jan 06 20:10:50 GMT 2025","Mon Jan 06 20:11:03 GMT 2025","12449","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_delete",""
"passed","Mon Jan 06 20:06:27 GMT 2025","Mon Jan 06 20:06:54 GMT 2025","27033","hil.linux.linux","test_settings","","","","test_cancel_all",""
"passed","Mon Jan 06 20:07:31 GMT 2025","Mon Jan 06 20:07:31 GMT 2025","426","hil.zephyr.native_sim_32","test_ota","","","","test_multiple_artifacts",""
"passed","Mon Jan 06 20:05:52 GMT 2025","Mon Jan 06 20:05:53 GMT 2025","1766","hil.linux.linux","test_settings","","","","test_set_int_range",""
"passed","Mon Jan 06 20:05:50 GMT 2025","Mon Jan 06 20:05:52 GMT 2025","2293","hil.linux.linux","test_lightdb","","","","test_lightdb_deleted",""
"passed","Mon Jan 06 20:07:46 GMT 2025","Mon Jan 06 20:07:46 GMT 2025","250","hil.zephyr.native_sim_64","test_rpc","","","","test_object_return",""
"passed","Mon Jan 06 20:08:28 GMT 2025","Mon Jan 06 20:08:31 GMT 2025","3079","hil.zephyr.native_sim_64","test_settings","","","","test_set_float",""
"passed","Mon Jan 06 20:05:29 GMT 2025","Mon Jan 06 20:05:40 GMT 2025","11457","hil.linux.linux","test_settings","","","","test_int_too_large",""
"passed","Mon Jan 06 20:07:05 GMT 2025","Mon Jan 06 20:07:07 GMT 2025","2544","hil.zephyr.native_sim_32","test_settings","","","","test_set_int",""
