"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2631","test_set_bool","hil.zephyr.native_sim_64","Thu Oct 09 15:56:18 GMT 2025","passed","Thu Oct 09 15:56:21 GMT 2025","","test_settings","",""
"","25191","test_hello","sample.zephyr.esp32_devkitc_wrover","Thu Oct 09 18:08:31 GMT 2025","passed","Thu Oct 09 18:08:56 GMT 2025","","test_sample","",""
"","3318","test_lightdb_deleted","hil.zephyr.frdm_rw612","Thu Oct 09 16:56:23 GMT 2025","passed","Thu Oct 09 16:56:26 GMT 2025","","test_lightdb","",""
"","5192","test_malformed_response","hil.zephyr.native_sim_64","Thu Oct 09 15:55:22 GMT 2025","passed","Thu Oct 09 15:55:27 GMT 2025","","test_rpc","",""
"","341","test_multiple_artifacts","hil.linux.linux","Thu Oct 09 15:53:59 GMT 2025","passed","Thu Oct 09 15:53:59 GMT 2025","","test_ota","",""
"","1182","test_invalid_arg","hil.esp-idf.esp32_devkitc_wrover_espidf","Thu Oct 09 16:16:45 GMT 2025","passed","Thu Oct 09 16:16:46 GMT 2025","","test_rpc","",""
"","47207","test_reason_and_state","hil.zephyr.frdm_rw612","Thu Oct 09 16:59:11 GMT 2025","passed","Thu Oct 09 16:59:59 GMT 2025","","test_ota","",""
"","0","test_lightdb_observed","hil.zephyr.rak5010","Thu Oct 09 18:43:00 GMT 2025","broken","Thu Oct 09 18:43:00 GMT 2025","","test_lightdb","",""
"","11413","test_set_int_range_out_min","hil.zephyr.native_sim_32","Thu Oct 09 15:55:55 GMT 2025","passed","Thu Oct 09 15:56:07 GMT 2025","","test_settings","",""
"","18769","test_observation_cancel_all","hil.zephyr.native_sim_64","Thu Oct 09 15:55:50 GMT 2025","passed","Thu Oct 09 15:56:09 GMT 2025","","test_rpc","",""
"","0","test_restart","hil.zephyr.nrf9160dk","Thu Oct 09 18:33:59 GMT 2025","broken","Thu Oct 09 18:33:59 GMT 2025","","test_settings","",""
"","9634","test_lightdb_observe","sample.esp-idf.esp32s3_devkitc_espidf","Thu Oct 09 16:20:42 GMT 2025","passed","Thu Oct 09 16:20:52 GMT 2025","","test_sample","",""
"","743","test_no_args","hil.zephyr.native_sim_64","Thu Oct 09 15:55:17 GMT 2025","passed","Thu Oct 09 15:55:18 GMT 2025","","test_rpc","",""
"","22187","test_hello","sample.zephyr.native_sim_32","Thu Oct 09 16:04:02 GMT 2025","passed","Thu Oct 09 16:04:24 GMT 2025","","test_sample","",""
"","12022","test_block_operations","hil.esp-idf.esp32c3_devkitm_espidf","Thu Oct 09 16:02:57 GMT 2025","passed","Thu Oct 09 16:03:09 GMT 2025","","test_ota","",""
"","681","test_manifest","hil.esp-idf.esp32c3_devkitm_espidf","Thu Oct 09 16:02:49 GMT 2025","passed","Thu Oct 09 16:02:49 GMT 2025","","test_ota","",""
"","792","test_manifest","hil.zephyr.nrf52840dk","Thu Oct 09 16:23:36 GMT 2025","passed","Thu Oct 09 16:23:37 GMT 2025","","test_ota","",""
"","2900","test_set_int","hil.esp-idf.esp32s3_devkitc_espidf","Thu Oct 09 18:07:30 GMT 2025","passed","Thu Oct 09 18:07:33 GMT 2025","","test_settings","",""
