"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_lightdb_observed","hil.zephyr.nrf52840dk","Sat Feb 21 10:09:08 UTC 2026","broken","Sat Feb 21 10:09:08 UTC 2026","","test_lightdb","",""
"","1310","test_manifest","hil.zephyr.native_sim_64","Sat Feb 21 00:07:19 UTC 2026","passed","Sat Feb 21 00:07:20 UTC 2026","","test_ota","",""
"","27239","test_restart","hil.zephyr.native_sim_64","Sat Feb 21 00:08:59 UTC 2026","passed","Sat Feb 21 00:09:26 UTC 2026","","test_settings","",""
"","421","test_lightdb_deleted","hil.linux.linux","Sat Feb 21 00:05:56 UTC 2026","passed","Sat Feb 21 00:05:56 UTC 2026","","test_lightdb","",""
"","0","test_lightdb_deleted","hil.zephyr.nrf52840dk","Sat Feb 21 10:09:07 UTC 2026","broken","Sat Feb 21 10:09:07 UTC 2026","","test_lightdb","",""
"","22567","test_hello","sample.zephyr.native_sim_64","Sat Feb 21 00:08:32 UTC 2026","passed","Sat Feb 21 00:08:54 UTC 2026","","hello","",""
"","92384","test_cert_provisioning","sample.zephyr.nrf52840dk","Sat Feb 21 10:03:32 UTC 2026","broken","Sat Feb 21 10:05:05 UTC 2026","","certificate_provisioning","",""
"","44387","test_observation_repeat_restart","hil.zephyr.nrf9160dk","Sat Feb 21 01:30:28 UTC 2026","passed","Sat Feb 21 01:31:12 UTC 2026","","test_rpc","",""
"","1441","test_one_arg","hil.zephyr.rak5010","Sat Feb 21 02:04:58 UTC 2026","passed","Sat Feb 21 02:04:59 UTC 2026","","test_rpc","",""
"","829","test_string_return","hil.zephyr.esp32s3_devkitc","Sat Feb 21 03:12:45 UTC 2026","passed","Sat Feb 21 03:12:46 UTC 2026","","test_rpc","",""
"","22482","test_lightdb_set","sample.esp-idf.esp32s3_devkitc_espidf","Sat Feb 21 01:20:30 UTC 2026","passed","Sat Feb 21 01:20:53 UTC 2026","","test_sample","",""
"","0","test_set_int_range_out_min","hil.zephyr.nrf52840dk","Sat Feb 21 09:48:35 UTC 2026","broken","Sat Feb 21 09:48:35 UTC 2026","","test_settings","",""
"","5377","test_settings","sample.zephyr.native_sim_32","Sat Feb 21 00:07:56 UTC 2026","passed","Sat Feb 21 00:08:02 UTC 2026","","settings","",""
"","1154","test_one_arg","hil.esp-idf.esp32s3_devkitc_espidf","Sat Feb 21 00:36:27 UTC 2026","passed","Sat Feb 21 00:36:28 UTC 2026","","test_rpc","",""
"","429","test_string_return","hil.zephyr.native_sim_32","Sat Feb 21 00:07:25 UTC 2026","passed","Sat Feb 21 00:07:25 UTC 2026","","test_rpc","",""
"","925","test_bool_return","hil.zephyr.nrf9160dk","Sat Feb 21 01:30:19 UTC 2026","passed","Sat Feb 21 01:30:20 UTC 2026","","test_rpc","",""
"","0","test_set_string","hil.zephyr.nrf52840dk","Sat Feb 21 09:48:37 UTC 2026","broken","Sat Feb 21 09:48:37 UTC 2026","","test_settings","",""
"","28957","test_observation_repeat_restart","hil.zephyr.rak5010","Sat Feb 21 02:05:14 UTC 2026","passed","Sat Feb 21 02:05:43 UTC 2026","","test_rpc","",""
"","991","test_int_return","hil.esp-idf.esp32s3_devkitc_espidf","Sat Feb 21 00:36:30 UTC 2026","passed","Sat Feb 21 00:36:31 UTC 2026","","test_rpc","",""
"","17091","test_location","sample.zephyr.native_sim_64","Sat Feb 21 00:08:57 UTC 2026","passed","Sat Feb 21 00:09:14 UTC 2026","","location.playback","",""
"","486","test_object_return","hil.zephyr.esp32s3_devkitc","Sat Feb 21 03:12:47 UTC 2026","passed","Sat Feb 21 03:12:48 UTC 2026","","test_rpc","",""
"","11862","test_int_too_small","hil.zephyr.rak5010","Sat Feb 21 03:04:27 UTC 2026","passed","Sat Feb 21 03:04:39 UTC 2026","","test_settings","",""
"","0","test_string_return","hil.zephyr.nrf52840dk","Sat Feb 21 09:35:07 UTC 2026","broken","Sat Feb 21 09:35:07 UTC 2026","","test_rpc","",""
"","2422","test_multiple_artifacts","hil.zephyr.rak5010","Sat Feb 21 01:52:38 UTC 2026","passed","Sat Feb 21 01:52:41 UTC 2026","","test_ota","",""
"","0","test_set_int_range_out_min","hil.zephyr.frdm_rw612","Sat Feb 21 00:14:54 UTC 2026","broken","Sat Feb 21 00:14:54 UTC 2026","","test_settings","",""
"","2765","test_set_float","hil.zephyr.native_sim_32","Sat Feb 21 00:08:23 UTC 2026","passed","Sat Feb 21 00:08:26 UTC 2026","","test_settings","",""
"","10006","test_rpc","sample.zephyr.frdm_rw612","Sat Feb 21 03:09:56 UTC 2026","passed","Sat Feb 21 03:10:06 UTC 2026","","rpc","",""
"","7704","test_lightdb_observed","hil.zephyr.rak5010","Sat Feb 21 02:56:01 UTC 2026","passed","Sat Feb 21 02:56:09 UTC 2026","","test_lightdb","",""
"","5657","test_lightdb_observe","sample.zephyr.native_sim_32","Sat Feb 21 00:07:47 UTC 2026","passed","Sat Feb 21 00:07:53 UTC 2026","","lightdb_observe","",""
"","339","test_manifest","hil.linux.linux","Sat Feb 21 00:05:45 UTC 2026","passed","Sat Feb 21 00:05:46 UTC 2026","","test_ota","",""
"","5290","test_set_float","hil.zephyr.nrf9160dk","Sat Feb 21 01:13:57 UTC 2026","passed","Sat Feb 21 01:14:02 UTC 2026","","test_settings","",""
"","16327","test_logging","sample.zephyr.native_sim_32","Sat Feb 21 00:07:46 UTC 2026","passed","Sat Feb 21 00:08:02 UTC 2026","","logging","",""
"","484","test_int_return","hil.zephyr.native_sim_32","Sat Feb 21 00:07:24 UTC 2026","passed","Sat Feb 21 00:07:25 UTC 2026","","test_rpc","",""
"","3857","test_set_float_whole","hil.zephyr.rak5010","Sat Feb 21 03:05:23 UTC 2026","passed","Sat Feb 21 03:05:27 UTC 2026","","test_settings","",""
"","20887","test_logging","sample.zephyr.rak5010","Sat Feb 21 00:45:43 UTC 2026","passed","Sat Feb 21 00:46:04 UTC 2026","","logging","",""
"","1295","test_lightdb_deleted","hil.zephyr.frdm_rw612","Sat Feb 21 01:01:21 UTC 2026","passed","Sat Feb 21 01:01:23 UTC 2026","","test_lightdb","",""
"","2298","test_set_int_range_min","hil.zephyr.native_sim_64","Sat Feb 21 00:07:53 UTC 2026","passed","Sat Feb 21 00:07:56 UTC 2026","","test_settings","",""
"","0","test_not_registered","hil.zephyr.nrf52840dk","Sat Feb 21 09:32:45 UTC 2026","broken","Sat Feb 21 09:32:45 UTC 2026","","test_rpc","",""
"","12063","test_lightdb_observe","sample.zephyr.rak5010","Sat Feb 21 02:20:59 UTC 2026","passed","Sat Feb 21 02:21:11 UTC 2026","","lightdb_observe","",""
"","4479","test_set_int","hil.zephyr.nrf9160dk","Sat Feb 21 01:12:37 UTC 2026","passed","Sat Feb 21 01:12:41 UTC 2026","","test_settings","",""
"","89451","test_connect","hil.zephyr.esp32s3_devkitc","Sat Feb 21 03:42:08 UTC 2026","passed","Sat Feb 21 03:43:38 UTC 2026","","test_connection","",""
"","1278","test_one_arg","hil.zephyr.native_sim_32","Sat Feb 21 00:07:22 UTC 2026","passed","Sat Feb 21 00:07:23 UTC 2026","","test_rpc","",""
"","11216","test_set_int_range_out_max","hil.zephyr.native_sim_64","Sat Feb 21 00:08:09 UTC 2026","passed","Sat Feb 21 00:08:20 UTC 2026","","test_settings","",""
"","27254","test_cert_provisioning","sample.zephyr.frdm_rw612","Sat Feb 21 05:11:12 UTC 2026","passed","Sat Feb 21 05:11:39 UTC 2026","","certificate_provisioning","",""
"","3493","test_set_int","hil.zephyr.esp32s3_devkitc","Sat Feb 21 03:57:39 UTC 2026","passed","Sat Feb 21 03:57:42 UTC 2026","","test_settings","",""
"","88239","test_connect","hil.esp-idf.esp32s3_devkitc_espidf","Sat Feb 21 01:27:09 UTC 2026","passed","Sat Feb 21 01:28:37 UTC 2026","","test_connection","",""
"","0","test_set_string","hil.zephyr.frdm_rw612","Sat Feb 21 00:14:56 UTC 2026","broken","Sat Feb 21 00:14:56 UTC 2026","","test_settings","",""
"","3290","test_set_string","hil.zephyr.esp32s3_devkitc","Sat Feb 21 03:58:49 UTC 2026","passed","Sat Feb 21 03:58:53 UTC 2026","","test_settings","",""
"","87994","test_lightdb_delete","sample.zephyr.nrf9160dk","Sat Feb 21 04:53:16 UTC 2026","passed","Sat Feb 21 04:54:44 UTC 2026","","lightdb_delete","",""
"","0","test_set_float","hil.zephyr.frdm_rw612","Sat Feb 21 00:14:55 UTC 2026","broken","Sat Feb 21 00:14:55 UTC 2026","","test_settings","",""
"","85","test_unrecognized_key","hil.linux.linux","Sat Feb 21 00:06:48 UTC 2026","passed","Sat Feb 21 00:06:49 UTC 2026","","test_settings","",""
"","92533","test_logging","sample.zephyr.nrf52840dk","Sat Feb 21 09:38:54 UTC 2026","broken","Sat Feb 21 09:40:27 UTC 2026","","logging","",""
"","12820","test_reason_and_state","hil.zephyr.esp32s3_devkitc","Sat Feb 21 03:45:33 UTC 2026","passed","Sat Feb 21 03:45:45 UTC 2026","","test_ota","",""
