"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","82035","test_hello","sample.zephyr.native_sim_32","Mon Apr 27 00:15:15 UTC 2026","failed","Mon Apr 27 00:16:37 UTC 2026","","hello.cid","",""
"","1289","test_manifest","hil.zephyr.native_sim_32","Mon Apr 27 00:14:45 UTC 2026","passed","Mon Apr 27 00:14:46 UTC 2026","","test_ota","",""
"","22476","test_stream","sample.zephyr.native_sim_32","Mon Apr 27 00:14:33 UTC 2026","passed","Mon Apr 27 00:14:55 UTC 2026","","stream","",""
"","6088","test_rpc","sample.zephyr.native_sim_64","Mon Apr 27 00:14:27 UTC 2026","passed","Mon Apr 27 00:14:34 UTC 2026","","rpc","",""
"","0","test_int_too_large","hil.zephyr.nrf52840dk","Mon Apr 27 00:32:49 UTC 2026","broken","Mon Apr 27 00:32:49 UTC 2026","","test_settings","",""
"","1023","test_float_return","hil.esp-idf.esp32s3_devkitc_espidf","Mon Apr 27 00:35:42 UTC 2026","passed","Mon Apr 27 00:35:44 UTC 2026","","test_rpc","",""
"","1376","test_manifest","hil.zephyr.frdm_rw612","Mon Apr 27 00:50:49 UTC 2026","passed","Mon Apr 27 00:50:51 UTC 2026","","test_ota","",""
"","2498","test_set_string","hil.zephyr.native_sim_32","Mon Apr 27 00:15:06 UTC 2026","passed","Mon Apr 27 00:15:08 UTC 2026","","test_settings","",""
"","0","test_block_upload","hil.zephyr.nrf52840dk","Mon Apr 27 00:19:25 UTC 2026","broken","Mon Apr 27 00:19:25 UTC 2026","","test_stream","",""
"","777","test_int_return","hil.zephyr.nrf9160dk","Mon Apr 27 00:54:21 UTC 2026","passed","Mon Apr 27 00:54:21 UTC 2026","","test_rpc","",""
"","22823","test_observation_repeat_restart","hil.zephyr.native_sim_32","Mon Apr 27 00:14:26 UTC 2026","passed","Mon Apr 27 00:14:49 UTC 2026","","test_rpc","",""
"","28362","test_cancel_all","hil.esp-idf.esp32s3_devkitc_espidf","Mon Apr 27 01:32:35 UTC 2026","passed","Mon Apr 27 01:33:03 UTC 2026","","test_settings","",""
"","497","test_string_return","hil.zephyr.frdm_rw612","Mon Apr 27 00:22:28 UTC 2026","passed","Mon Apr 27 00:22:29 UTC 2026","","test_rpc","",""
"","192","test_multi_block_upload","hil.zephyr.native_sim_32","Mon Apr 27 00:14:22 UTC 2026","passed","Mon Apr 27 00:14:22 UTC 2026","","test_stream","",""
"","1742","test_set_string","hil.linux.linux","Mon Apr 27 00:13:22 UTC 2026","passed","Mon Apr 27 00:13:24 UTC 2026","","test_settings","",""
"","16366","test_lightdb_set","sample.zephyr.esp32s3_devkitc","Mon Apr 27 01:01:14 UTC 2026","passed","Mon Apr 27 01:01:30 UTC 2026","","lightdb_set","",""
"","68766","test_cert_provisioning","sample.zephyr.rak5010","Mon Apr 27 03:25:10 UTC 2026","passed","Mon Apr 27 03:26:19 UTC 2026","","certificate_provisioning.psa_crypto","",""
"","11757","test_set_int_range_out_min","hil.zephyr.rak5010","Mon Apr 27 02:54:05 UTC 2026","passed","Mon Apr 27 02:54:17 UTC 2026","","test_settings","",""
"","246","test_unrecognized_key","hil.zephyr.nrf9160dk","Mon Apr 27 00:25:08 UTC 2026","passed","Mon Apr 27 00:25:08 UTC 2026","","test_settings","",""
"","1209","test_no_args","hil.esp-idf.esp32s3_devkitc_espidf","Mon Apr 27 00:35:37 UTC 2026","passed","Mon Apr 27 00:35:38 UTC 2026","","test_rpc","",""
"","1726","test_set_int_range","hil.zephyr.native_sim_32","Mon Apr 27 00:14:29 UTC 2026","passed","Mon Apr 27 00:14:31 UTC 2026","","test_settings","",""
