"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","97390","test_hello","sample.zephyr.rak5010","Sun Dec 28 18:08:01 UTC 2025","passed","Sun Dec 28 18:09:39 UTC 2025","","hello.psa_crypto","",""
"","53949","test_logging","sample.zephyr.esp32s3_devkitc","Sun Dec 28 18:24:08 UTC 2025","passed","Sun Dec 28 18:25:02 UTC 2025","","logging","",""
"","121467","test_fw_update","sample.zephyr.esp32s3_devkitc","Sun Dec 28 18:13:29 UTC 2025","passed","Sun Dec 28 18:15:31 UTC 2025","","fw_update","",""
"","3486","test_set_int_range_min","hil.zephyr.nrf9160dk","Sun Dec 28 16:57:04 UTC 2025","passed","Sun Dec 28 16:57:08 UTC 2025","","test_settings","",""
"","2425","test_set_bool","hil.zephyr.native_sim_64","Sun Dec 28 16:54:18 UTC 2025","passed","Sun Dec 28 16:54:20 UTC 2025","","test_settings","",""
"","795","test_invalid_arg","hil.zephyr.nrf52840dk","Sun Dec 28 17:50:37 UTC 2025","passed","Sun Dec 28 17:50:38 UTC 2025","","test_rpc","",""
"","2990","test_set_float_whole","hil.zephyr.esp32s3_devkitc","Sun Dec 28 18:25:33 UTC 2025","passed","Sun Dec 28 18:25:36 UTC 2025","","test_settings","",""
"","1431","test_set_int_range_max","hil.zephyr.native_sim_32","Sun Dec 28 16:52:23 UTC 2025","passed","Sun Dec 28 16:52:25 UTC 2025","","test_settings","",""
"","71","test_unrecognized_key","hil.zephyr.native_sim_32","Sun Dec 28 16:52:57 UTC 2025","passed","Sun Dec 28 16:52:57 UTC 2025","","test_settings","",""
"","833","test_invalid_arg","hil.esp-idf.esp32s3_devkitc_espidf","Sun Dec 28 17:39:36 UTC 2025","passed","Sun Dec 28 17:39:37 UTC 2025","","test_rpc","",""
"","11193","test_int_too_small","hil.zephyr.native_sim_32","Sun Dec 28 16:52:07 UTC 2025","passed","Sun Dec 28 16:52:19 UTC 2025","","test_settings","",""
