"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Oct 04 06:08:18 GMT 2024","Fri Oct 04 06:08:18 GMT 2024","0","hil.zephyr.mimxrt1024_evk","test_ota","","","","test_multiple_artifacts",""
"broken","Fri Oct 04 05:55:11 GMT 2024","Fri Oct 04 05:55:11 GMT 2024","0","hil.zephyr.rak5010","test_rpc","","","","test_invalid_arg",""
"broken","Fri Oct 04 06:10:52 GMT 2024","Fri Oct 04 06:10:52 GMT 2024","0","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_float_return",""
"broken","Fri Oct 04 06:12:22 GMT 2024","Fri Oct 04 06:12:22 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_set_string",""
"broken","Fri Oct 04 05:39:25 GMT 2024","Fri Oct 04 05:39:25 GMT 2024","0","hil.linux.linux","test_settings","","","","test_unrecognized_key",""
"broken","Fri Oct 04 05:43:59 GMT 2024","Fri Oct 04 05:43:59 GMT 2024","0","hil.esp-idf.esp32_devkitc_wrover_espidf","test_lightdb","","","","test_lightdb_reported",""
"passed","Fri Oct 04 05:57:53 GMT 2024","Fri Oct 04 05:57:59 GMT 2024","5820","hil.zephyr.rak5010","test_settings","","","","test_set_int_range",""
"broken","Fri Oct 04 05:55:30 GMT 2024","Fri Oct 04 05:55:30 GMT 2024","0","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_set_bool",""
"broken","Fri Oct 04 06:44:33 GMT 2024","Fri Oct 04 06:46:19 GMT 2024","106294","sample.zephyr.esp32_devkitc_wrover","test_sample","","","","test_fw_update",""
"broken","Fri Oct 04 06:09:49 GMT 2024","Fri Oct 04 06:09:49 GMT 2024","0","hil.zephyr.nrf9160dk","test_ota","","","","test_block_operations",""
"passed","Fri Oct 04 06:49:04 GMT 2024","Fri Oct 04 06:49:31 GMT 2024","26761","sample.esp-idf.esp32_devkitc_wrover_espidf","test_sample","","","","test_lightdb_get",""
"broken","Fri Oct 04 05:55:29 GMT 2024","Fri Oct 04 05:55:29 GMT 2024","0","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_set_int_range_max",""
"broken","Fri Oct 04 05:53:43 GMT 2024","Fri Oct 04 05:53:43 GMT 2024","0","hil.zephyr.nrf52840dk","test_rpc","","","","test_bool_return",""
"broken","Fri Oct 04 05:49:01 GMT 2024","Fri Oct 04 05:49:01 GMT 2024","0","hil.zephyr.nrf52840dk","test_lightdb","","","","test_lightdb_invalid",""
"passed","Fri Oct 04 06:48:21 GMT 2024","Fri Oct 04 06:48:50 GMT 2024","28978","sample.zephyr.esp32_devkitc_wrover","test_sample","","","","test_lightdb_get",""
"passed","Fri Oct 04 06:36:32 GMT 2024","Fri Oct 04 06:37:29 GMT 2024","57430","sample.zephyr.mimxrt1024_evk","test_sample","","","","test_credentials",""
"broken","Fri Oct 04 06:02:04 GMT 2024","Fri Oct 04 06:05:05 GMT 2024","181553","hil.zephyr.mimxrt1024_evk","test_connection","","","","test_connect",""
"broken","Fri Oct 04 06:05:41 GMT 2024","Fri Oct 04 06:05:41 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_lightdb","","","","test_lightdb_invalid",""
"passed","Fri Oct 04 05:59:01 GMT 2024","Fri Oct 04 05:59:02 GMT 2024","768","hil.zephyr.rak5010","test_settings","","","","test_wrong_type",""
"broken","Fri Oct 04 06:07:19 GMT 2024","Fri Oct 04 06:07:52 GMT 2024","32837","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_lightdb_set",""
"broken","Fri Oct 04 05:52:26 GMT 2024","Fri Oct 04 05:52:26 GMT 2024","0","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_invalid_arg",""
"broken","Fri Oct 04 05:55:08 GMT 2024","Fri Oct 04 05:55:08 GMT 2024","0","hil.zephyr.rak5010","test_rpc","","","","test_many_args",""
"passed","Fri Oct 04 05:56:38 GMT 2024","Fri Oct 04 05:56:43 GMT 2024","4973","hil.zephyr.nrf52840dk","test_settings","","","","test_set_string",""
"broken","Fri Oct 04 05:55:29 GMT 2024","Fri Oct 04 05:55:29 GMT 2024","0","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_set_int_range_min",""
"passed","Fri Oct 04 06:20:57 GMT 2024","Fri Oct 04 06:22:02 GMT 2024","64681","sample.zephyr.nrf52840dk","test_sample","","","","test_lightdb_set",""
"broken","Fri Oct 04 05:55:09 GMT 2024","Fri Oct 04 05:55:09 GMT 2024","0","hil.zephyr.rak5010","test_rpc","","","","test_float_return",""
"passed","Fri Oct 04 06:52:54 GMT 2024","Fri Oct 04 06:56:48 GMT 2024","234693","sample.zephyr.nrf9160dk","test_sample","","","","test_fw_update",""
"broken","Fri Oct 04 05:49:39 GMT 2024","Fri Oct 04 05:49:39 GMT 2024","0","hil.esp-idf.esp32_devkitc_wrover_espidf","test_ota","","","","test_block_operations",""
"broken","Fri Oct 04 06:39:34 GMT 2024","Fri Oct 04 06:41:07 GMT 2024","93197","sample.zephyr.esp32_devkitc_wrover","test_sample","","","","test_lightdb_observe",""
"broken","Fri Oct 04 06:14:48 GMT 2024","Fri Oct 04 06:14:48 GMT 2024","0","hil.zephyr.nrf9160dk","test_settings","","","","test_set_int_range_out_max",""
"broken","Fri Oct 04 05:55:33 GMT 2024","Fri Oct 04 05:55:33 GMT 2024","0","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_restart",""
"broken","Fri Oct 04 05:55:28 GMT 2024","Fri Oct 04 05:55:28 GMT 2024","0","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_int_too_small",""
"broken","Fri Oct 04 05:39:25 GMT 2024","Fri Oct 04 05:39:25 GMT 2024","0","hil.linux.linux","test_settings","","","","test_set_int_range_max",""
"passed","Fri Oct 04 05:58:49 GMT 2024","Fri Oct 04 05:58:54 GMT 2024","5162","hil.zephyr.rak5010","test_settings","","","","test_set_float_whole",""
"passed","Fri Oct 04 06:51:08 GMT 2024","Fri Oct 04 06:51:30 GMT 2024","21471","sample.zephyr.nrf9160dk","test_sample","","","","test_stream",""
"passed","Fri Oct 04 06:56:06 GMT 2024","Fri Oct 04 06:56:28 GMT 2024","22184","sample.esp-idf.esp32_devkitc_wrover_espidf","test_sample","","","","test_stream",""
"broken","Fri Oct 04 05:53:44 GMT 2024","Fri Oct 04 05:53:44 GMT 2024","0","hil.zephyr.nrf52840dk","test_rpc","","","","test_observation_repeat_restart",""
"broken","Fri Oct 04 06:12:24 GMT 2024","Fri Oct 04 06:12:24 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_cancel_all",""
"broken","Fri Oct 04 06:10:53 GMT 2024","Fri Oct 04 06:10:53 GMT 2024","0","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_invalid_arg",""
"broken","Fri Oct 04 06:21:35 GMT 2024","Fri Oct 04 06:23:08 GMT 2024","92644","sample.zephyr.mimxrt1024_evk","test_sample","","","","test_logging",""
"broken","Fri Oct 04 06:05:51 GMT 2024","Fri Oct 04 06:06:24 GMT 2024","32851","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_lightdb_observe",""
"failed","Fri Oct 04 05:39:07 GMT 2024","Fri Oct 04 05:39:07 GMT 2024","0","hil.linux.linux","test_lightdb","","","","test_lightdb_invalid",""
"broken","Fri Oct 04 06:12:19 GMT 2024","Fri Oct 04 06:12:19 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_set_int_range_max",""
"broken","Fri Oct 04 05:39:10 GMT 2024","Fri Oct 04 05:39:10 GMT 2024","0","hil.linux.linux","test_rpc","","","","test_bool_return",""
"broken","Fri Oct 04 05:39:11 GMT 2024","Fri Oct 04 05:39:11 GMT 2024","0","hil.linux.linux","test_rpc","","","","test_observation_cancel_all",""
"broken","Fri Oct 04 05:39:25 GMT 2024","Fri Oct 04 05:39:25 GMT 2024","0","hil.linux.linux","test_settings","","","","test_set_float",""
"broken","Fri Oct 04 06:14:48 GMT 2024","Fri Oct 04 06:14:48 GMT 2024","0","hil.zephyr.nrf9160dk","test_settings","","","","test_set_int_range_out_min",""
"broken","Fri Oct 04 05:52:27 GMT 2024","Fri Oct 04 05:52:27 GMT 2024","0","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_observation_cancel_all",""
"broken","Fri Oct 04 05:37:19 GMT 2024","Fri Oct 04 05:39:19 GMT 2024","120236","hil.linux.linux","test_connection","","","","test_connect",""
"broken","Fri Oct 04 06:14:50 GMT 2024","Fri Oct 04 06:14:50 GMT 2024","0","hil.zephyr.nrf9160dk","test_settings","","","","test_unrecognized_key",""
"passed","Fri Oct 04 05:57:59 GMT 2024","Fri Oct 04 05:58:04 GMT 2024","5288","hil.zephyr.rak5010","test_settings","","","","test_set_int_range_min",""
"broken","Fri Oct 04 05:52:24 GMT 2024","Fri Oct 04 05:52:24 GMT 2024","0","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_int_return",""
"broken","Fri Oct 04 06:09:49 GMT 2024","Fri Oct 04 06:09:49 GMT 2024","0","hil.zephyr.nrf9160dk","test_ota","","","","test_reason_and_state",""
"broken","Fri Oct 04 05:53:42 GMT 2024","Fri Oct 04 05:53:42 GMT 2024","0","hil.zephyr.nrf52840dk","test_rpc","","","","test_float_return",""
"passed","Fri Oct 04 05:58:04 GMT 2024","Fri Oct 04 05:58:09 GMT 2024","5079","hil.zephyr.rak5010","test_settings","","","","test_set_int_range_max",""
"broken","Fri Oct 04 06:10:50 GMT 2024","Fri Oct 04 06:10:50 GMT 2024","0","hil.zephyr.mimxrt1024_evk","test_rpc","","","","test_one_arg",""
