"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4425","test_set_int_range_max","hil.esp-idf.esp32s3_devkitc_espidf","Tue Oct 07 18:19:59 GMT 2025","passed","Tue Oct 07 18:20:03 GMT 2025","","test_settings","",""
"","2480","test_float_return","hil.esp-idf.esp32c3_devkitm_espidf","Tue Oct 07 18:17:02 GMT 2025","passed","Tue Oct 07 18:17:05 GMT 2025","","test_rpc","",""
"","1471","test_string_return","hil.zephyr.esp32_devkitc_wrover","Tue Oct 07 19:24:33 GMT 2025","passed","Tue Oct 07 19:24:34 GMT 2025","","test_rpc","",""
"","48504","test_reason_and_state","hil.zephyr.esp32_devkitc_wrover","Tue Oct 07 19:25:29 GMT 2025","passed","Tue Oct 07 19:26:18 GMT 2025","","test_ota","",""
"","392","test_multi_block_upload","hil.zephyr.nrf9160dk","Tue Oct 07 19:19:00 GMT 2025","passed","Tue Oct 07 19:19:01 GMT 2025","","test_stream","",""
"","25537","test_lightdb_get","sample.zephyr.native_sim_32","Tue Oct 07 18:07:28 GMT 2025","passed","Tue Oct 07 18:07:54 GMT 2025","","test_sample","",""
"","28578","test_observation_repeat_restart","hil.zephyr.rak5010","Tue Oct 07 19:05:34 GMT 2025","broken","Tue Oct 07 19:06:03 GMT 2025","","test_rpc","",""
"","141","test_unrecognized_key","hil.zephyr.native_sim_32","Tue Oct 07 18:07:58 GMT 2025","passed","Tue Oct 07 18:07:58 GMT 2025","","test_settings","",""
"","11680","test_set_int_range_out_min","hil.zephyr.native_sim_64","Tue Oct 07 18:08:30 GMT 2025","passed","Tue Oct 07 18:08:42 GMT 2025","","test_settings","",""
"","26549","test_lightdb_get","sample.zephyr.native_sim_64","Tue Oct 07 18:07:31 GMT 2025","passed","Tue Oct 07 18:07:57 GMT 2025","","test_sample","",""
"","12323","test_int_too_large","hil.zephyr.nrf9160dk","Tue Oct 07 19:20:16 GMT 2025","passed","Tue Oct 07 19:20:28 GMT 2025","","test_settings","",""
"","12059","test_set_int_range_out_min","hil.zephyr.esp32_devkitc_wrover","Tue Oct 07 18:59:39 GMT 2025","passed","Tue Oct 07 18:59:51 GMT 2025","","test_settings","",""
"","9352","test_resume","hil.esp-idf.esp32s3_devkitc_espidf","Tue Oct 07 18:15:39 GMT 2025","passed","Tue Oct 07 18:15:49 GMT 2025","","test_ota","",""
"","14199","test_certificate_auth","sample.esp-idf.esp32_devkitc_wrover_espidf","Tue Oct 07 18:36:17 GMT 2025","passed","Tue Oct 07 18:36:31 GMT 2025","","test_sample","",""
"","316","test_not_registered","hil.zephyr.native_sim_64","Tue Oct 07 18:06:50 GMT 2025","passed","Tue Oct 07 18:06:50 GMT 2025","","test_rpc","",""
"","735","test_manifest","hil.esp-idf.esp32c3_devkitm_espidf","Tue Oct 07 18:14:07 GMT 2025","passed","Tue Oct 07 18:14:07 GMT 2025","","test_ota","",""
"","14049","test_lightdb_delete","sample.zephyr.esp32_devkitc_wrover","Tue Oct 07 18:45:43 GMT 2025","passed","Tue Oct 07 18:45:57 GMT 2025","","test_sample","",""
"","1776","test_set_string","hil.linux.linux","Tue Oct 07 18:06:11 GMT 2025","passed","Tue Oct 07 18:06:13 GMT 2025","","test_settings","",""
"","803","test_multiple_artifacts","hil.zephyr.native_sim_32","Tue Oct 07 18:06:48 GMT 2025","passed","Tue Oct 07 18:06:49 GMT 2025","","test_ota","",""
"","3038","test_set_int_range","hil.esp-idf.esp32s3_devkitc_espidf","Tue Oct 07 18:19:53 GMT 2025","passed","Tue Oct 07 18:19:56 GMT 2025","","test_settings","",""
"","22701","test_hello","sample.esp-idf.esp32_devkitc_wrover_espidf","Tue Oct 07 18:37:03 GMT 2025","passed","Tue Oct 07 18:37:26 GMT 2025","","test_sample","",""
"","23151","test_observation_repeat_restart","hil.zephyr.native_sim_32","Tue Oct 07 18:07:03 GMT 2025","passed","Tue Oct 07 18:07:26 GMT 2025","","test_rpc","",""
"","11456","test_set_int_range_out_max","hil.linux.linux","Tue Oct 07 18:05:54 GMT 2025","passed","Tue Oct 07 18:06:06 GMT 2025","","test_settings","",""
"","2752","test_set_float","hil.zephyr.native_sim_32","Tue Oct 07 18:07:50 GMT 2025","passed","Tue Oct 07 18:07:53 GMT 2025","","test_settings","",""
"","888","test_manifest","hil.zephyr.nrf52840dk","Tue Oct 07 19:30:37 GMT 2025","passed","Tue Oct 07 19:30:38 GMT 2025","","test_ota","",""
"","3569","test_resume","hil.linux.linux","Tue Oct 07 18:04:51 GMT 2025","passed","Tue Oct 07 18:04:55 GMT 2025","","test_ota","",""
"","595","test_int_return","hil.zephyr.esp32_devkitc_wrover","Tue Oct 07 19:24:32 GMT 2025","passed","Tue Oct 07 19:24:33 GMT 2025","","test_rpc","",""
"","12086","test_settings","sample.zephyr.frdm_rw612","Tue Oct 07 19:09:33 GMT 2025","passed","Tue Oct 07 19:09:46 GMT 2025","","test_sample","",""
"","0","test_cancel_all","hil.zephyr.rak5010","Tue Oct 07 19:15:23 GMT 2025","broken","Tue Oct 07 19:15:23 GMT 2025","","test_settings","",""
"","487476","test_fw_update","sample.esp-idf.esp32c3_devkitm_espidf","Tue Oct 07 18:37:36 GMT 2025","passed","Tue Oct 07 18:45:43 GMT 2025","","test_sample","",""
"","3283","test_set_int_range_min","hil.zephyr.frdm_rw612","Tue Oct 07 18:10:20 GMT 2025","passed","Tue Oct 07 18:10:23 GMT 2025","","test_settings","",""
"","0","test_set_int_range_min","hil.zephyr.rak5010","Tue Oct 07 19:15:18 GMT 2025","broken","Tue Oct 07 19:15:18 GMT 2025","","test_settings","",""
"","356","test_invalid_arg","hil.zephyr.native_sim_64","Tue Oct 07 18:07:01 GMT 2025","passed","Tue Oct 07 18:07:02 GMT 2025","","test_rpc","",""
"","752","test_bool_return","hil.zephyr.nrf9160dk","Tue Oct 07 19:11:51 GMT 2025","passed","Tue Oct 07 19:11:52 GMT 2025","","test_rpc","",""
"","1467","test_invalid_arg","hil.esp-idf.esp32_devkitc_wrover_espidf","Tue Oct 07 18:17:53 GMT 2025","passed","Tue Oct 07 18:17:54 GMT 2025","","test_rpc","",""
