"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 15 19:54:01 GMT 2024","Tue Oct 15 19:54:03 GMT 2024","1441","hil.esp-idf.esp32s3_devkitc_espidf","test_ota","","","","test_manifest",""
"passed","Tue Oct 15 19:52:28 GMT 2024","Tue Oct 15 19:52:34 GMT 2024","6222","hil.esp-idf.esp32c3_devkitm_espidf","test_lightdb","","","","test_lightdb_reported",""
"passed","Tue Oct 15 20:15:07 GMT 2024","Tue Oct 15 20:15:12 GMT 2024","5477","hil.zephyr.rak5010","test_settings","","","","test_set_int",""
"passed","Tue Oct 15 20:15:54 GMT 2024","Tue Oct 15 20:16:07 GMT 2024","12877","hil.zephyr.rak5010","test_settings","","","","test_set_int_range_out_min",""
"passed","Tue Oct 15 19:48:41 GMT 2024","Tue Oct 15 19:48:41 GMT 2024","495","hil.linux.linux","test_settings","","","","test_wrong_type",""
"passed","Tue Oct 15 20:16:33 GMT 2024","Tue Oct 15 20:16:38 GMT 2024","5312","hil.zephyr.rak5010","test_settings","","","","test_set_float_whole",""
"passed","Tue Oct 15 20:13:24 GMT 2024","Tue Oct 15 20:13:53 GMT 2024","29532","hil.zephyr.rak5010","test_rpc","","","","test_observation_repeat_restart",""
"passed","Tue Oct 15 19:58:36 GMT 2024","Tue Oct 15 19:58:37 GMT 2024","491","hil.zephyr.nrf52840dk","test_rpc","","","","test_string_return",""
"passed","Tue Oct 15 20:32:12 GMT 2024","Tue Oct 15 20:32:19 GMT 2024","6284","hil.zephyr.nrf9160dk","test_settings","","","","test_set_float_whole",""
"passed","Tue Oct 15 20:18:02 GMT 2024","Tue Oct 15 20:18:04 GMT 2024","1822","hil.zephyr.esp32_devkitc_wrover","test_rpc","","","","test_one_arg",""
"passed","Tue Oct 15 20:09:54 GMT 2024","Tue Oct 15 20:10:12 GMT 2024","18562","sample.zephyr.nrf52840dk","test_sample","","","","test_logging",""
"passed","Tue Oct 15 20:09:24 GMT 2024","Tue Oct 15 20:09:24 GMT 2024","379","hil.zephyr.rak5010","test_lightdb","","","","test_lightdb_invalid",""
"passed","Tue Oct 15 20:13:13 GMT 2024","Tue Oct 15 20:13:14 GMT 2024","991","hil.zephyr.rak5010","test_rpc","","","","test_float_return",""
"passed","Tue Oct 15 19:47:26 GMT 2024","Tue Oct 15 19:47:42 GMT 2024","16781","hil.linux.linux","test_rpc","","","","test_observation_repeat_restart",""
"passed","Tue Oct 15 20:35:42 GMT 2024","Tue Oct 15 20:36:36 GMT 2024","54130","sample.zephyr.rak5010","test_sample","","","","test_stream",""
"passed","Tue Oct 15 20:32:19 GMT 2024","Tue Oct 15 20:32:25 GMT 2024","6240","hil.zephyr.nrf9160dk","test_settings","","","","test_set_string",""
"passed","Tue Oct 15 20:11:01 GMT 2024","Tue Oct 15 20:11:14 GMT 2024","12256","sample.esp-idf.esp32c3_devkitm_espidf","test_sample","","","","test_lightdb_delete",""
"passed","Tue Oct 15 19:54:37 GMT 2024","Tue Oct 15 19:55:10 GMT 2024","32556","hil.zephyr.nrf52840dk","test_connection","","","","test_connect",""
"passed","Tue Oct 15 20:03:05 GMT 2024","Tue Oct 15 20:03:38 GMT 2024","32391","hil.zephyr.nrf52840dk","test_settings","","","","test_cancel_all",""
"passed","Tue Oct 15 19:59:39 GMT 2024","Tue Oct 15 19:59:44 GMT 2024","4332","hil.esp-idf.esp32_devkitc_wrover_espidf","test_settings","","","","test_set_string",""
"passed","Tue Oct 15 19:49:11 GMT 2024","Tue Oct 15 19:49:47 GMT 2024","36548","hil.linux.linux","test_settings","","","","test_restart",""
