"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","87620","test_connect","hil.zephyr.esp32s3_devkitc","Thu Mar 26 01:15:08 UTC 2026","passed","Thu Mar 26 01:16:36 UTC 2026","","test_connection","",""
"","28421","test_lightdb_get","sample.zephyr.esp32s3_devkitc","Thu Mar 26 04:03:10 UTC 2026","passed","Thu Mar 26 04:03:39 UTC 2026","","lightdb_get","",""
"","1504","test_multiple_artifacts","hil.zephyr.native_sim_32","Thu Mar 26 00:09:59 UTC 2026","passed","Thu Mar 26 00:10:01 UTC 2026","","test_ota","",""
"","250","test_object_return","hil.linux.linux","Thu Mar 26 00:08:11 UTC 2026","passed","Thu Mar 26 00:08:11 UTC 2026","","test_rpc","",""
"","92941","test_lightdb_observe","sample.zephyr.nrf52840dk","Thu Mar 26 02:58:09 UTC 2026","broken","Thu Mar 26 02:59:42 UTC 2026","","lightdb_observe","",""
"","29047","test_cancel_all","hil.zephyr.native_sim_64","Thu Mar 26 00:11:14 UTC 2026","passed","Thu Mar 26 00:11:43 UTC 2026","","test_settings","",""
"","4054","test_multiple_artifacts","hil.esp-idf.esp32s3_devkitc_espidf","Thu Mar 26 00:44:06 UTC 2026","passed","Thu Mar 26 00:44:10 UTC 2026","","test_ota","",""
"","33313","test_restart","hil.linux.linux","Thu Mar 26 00:10:00 UTC 2026","passed","Thu Mar 26 00:10:34 UTC 2026","","test_settings","",""
"","11501","test_int_too_small","hil.linux.linux","Thu Mar 26 00:08:47 UTC 2026","passed","Thu Mar 26 00:08:58 UTC 2026","","test_settings","",""
"","0","test_set_int","hil.zephyr.nrf9160dk","Thu Mar 26 00:58:39 UTC 2026","broken","Thu Mar 26 00:58:39 UTC 2026","","test_settings","",""
"","0","test_lightdb_observed","hil.zephyr.nrf52840dk","Thu Mar 26 00:14:01 UTC 2026","broken","Thu Mar 26 00:14:01 UTC 2026","","test_lightdb","",""
"","0","test_set_bool","hil.zephyr.nrf52840dk","Thu Mar 26 00:42:14 UTC 2026","broken","Thu Mar 26 00:42:14 UTC 2026","","test_settings","",""
"","0","test_unrecognized_key","hil.zephyr.nrf9160dk","Thu Mar 26 00:59:36 UTC 2026","broken","Thu Mar 26 00:59:36 UTC 2026","","test_settings","",""
"","1198","test_lightdb_deleted","hil.zephyr.rak5010","Thu Mar 26 01:22:26 UTC 2026","passed","Thu Mar 26 01:22:27 UTC 2026","","test_lightdb","",""
