"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 04 20:06:34 GMT 2025","Sat Jan 04 20:06:35 GMT 2025","1551","hil.linux.linux","test_settings","","","","test_set_bool",""
"passed","Sat Jan 04 20:07:43 GMT 2025","Sat Jan 04 20:07:46 GMT 2025","2991","hil.zephyr.native_sim_64","test_lightdb","","","","test_lightdb_reported",""
"passed","Sat Jan 04 20:08:05 GMT 2025","Sat Jan 04 20:08:08 GMT 2025","2526","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range_min",""
"passed","Sat Jan 04 20:08:39 GMT 2025","Sat Jan 04 20:08:42 GMT 2025","2732","hil.zephyr.native_sim_32","test_settings","","","","test_set_float_whole",""
"passed","Sat Jan 04 20:07:39 GMT 2025","Sat Jan 04 20:07:45 GMT 2025","5460","hil.zephyr.native_sim_32","test_ota","","","","test_resume",""
"passed","Sat Jan 04 20:07:37 GMT 2025","Sat Jan 04 20:07:39 GMT 2025","1975","hil.zephyr.native_sim_32","test_settings","","","","test_set_int",""
"passed","Sat Jan 04 20:09:36 GMT 2025","Sat Jan 04 20:09:58 GMT 2025","21556","sample.zephyr.native_sim_64","test_sample","","","","test_hello",""
"passed","Sat Jan 04 20:07:41 GMT 2025","Sat Jan 04 20:07:47 GMT 2025","5277","hil.zephyr.native_sim_64","test_ota","","","","test_resume",""
"passed","Sat Jan 04 20:05:40 GMT 2025","Sat Jan 04 20:05:45 GMT 2025","5270","hil.linux.linux","test_rpc","","","","test_malformed_response",""
"passed","Sat Jan 04 20:08:09 GMT 2025","Sat Jan 04 20:08:27 GMT 2025","18238","hil.zephyr.native_sim_32","test_rpc","","","","test_observation_cancel_all",""
"passed","Sat Jan 04 20:10:54 GMT 2025","Sat Jan 04 20:11:20 GMT 2025","25374","sample.zephyr.native_sim_64","test_sample","","","","test_lightdb_get",""
"passed","Sat Jan 04 20:05:45 GMT 2025","Sat Jan 04 20:05:45 GMT 2025","239","hil.linux.linux","test_rpc","","","","test_invalid_arg",""
"passed","Sat Jan 04 20:07:38 GMT 2025","Sat Jan 04 20:07:38 GMT 2025","508","hil.zephyr.native_sim_64","test_rpc","","","","test_object_return",""
"passed","Sat Jan 04 20:07:51 GMT 2025","Sat Jan 04 20:08:02 GMT 2025","11605","hil.zephyr.native_sim_32","test_settings","","","","test_int_too_small",""
"passed","Sat Jan 04 20:07:40 GMT 2025","Sat Jan 04 20:07:40 GMT 2025","361","hil.zephyr.native_sim_32","test_rpc","","","","test_int_return",""
"passed","Sat Jan 04 20:07:28 GMT 2025","Sat Jan 04 20:07:58 GMT 2025","29735","hil.zephyr.native_sim_64","test_connection","","","","test_connect",""
"passed","Sat Jan 04 20:08:45 GMT 2025","Sat Jan 04 20:09:15 GMT 2025","29269","hil.zephyr.native_sim_32","test_settings","","","","test_cancel_all",""
"passed","Sat Jan 04 20:08:48 GMT 2025","Sat Jan 04 20:08:48 GMT 2025","145","hil.zephyr.native_sim_64","test_settings","","","","test_wrong_type",""
"passed","Sat Jan 04 20:11:13 GMT 2025","Sat Jan 04 20:11:26 GMT 2025","12644","sample.zephyr.native_sim_64","test_sample","","","","test_lightdb_delete",""
"passed","Sat Jan 04 20:07:39 GMT 2025","Sat Jan 04 20:07:41 GMT 2025","1513","hil.zephyr.native_sim_64","test_ota","","","","test_block_operations",""
"passed","Sat Jan 04 20:06:08 GMT 2025","Sat Jan 04 20:06:10 GMT 2025","1573","hil.linux.linux","test_settings","","","","test_set_int_range_min",""
"passed","Sat Jan 04 20:07:46 GMT 2025","Sat Jan 04 20:07:48 GMT 2025","2404","hil.zephyr.native_sim_64","test_lightdb","","","","test_lightdb_deleted",""
"passed","Sat Jan 04 20:07:37 GMT 2025","Sat Jan 04 20:07:38 GMT 2025","490","hil.zephyr.native_sim_64","test_ota","","","","test_manifest",""
"passed","Sat Jan 04 20:07:38 GMT 2025","Sat Jan 04 20:07:39 GMT 2025","305","hil.zephyr.native_sim_64","test_ota","","","","test_multiple_artifacts",""
"passed","Sat Jan 04 20:05:44 GMT 2025","Sat Jan 04 20:05:55 GMT 2025","11306","hil.linux.linux","test_settings","","","","test_int_too_large",""
"passed","Sat Jan 04 20:08:34 GMT 2025","Sat Jan 04 20:08:36 GMT 2025","2780","hil.zephyr.native_sim_32","test_settings","","","","test_set_bool",""
"passed","Sat Jan 04 20:10:47 GMT 2025","Sat Jan 04 20:11:12 GMT 2025","25223","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_get",""
"passed","Sat Jan 04 20:08:42 GMT 2025","Sat Jan 04 20:08:45 GMT 2025","3080","hil.zephyr.native_sim_32","test_settings","","","","test_set_string",""
"passed","Sat Jan 04 20:07:41 GMT 2025","Sat Jan 04 20:07:47 GMT 2025","5064","hil.zephyr.native_sim_32","test_rpc","","","","test_malformed_response",""
"passed","Sat Jan 04 20:07:33 GMT 2025","Sat Jan 04 20:07:34 GMT 2025","905","hil.zephyr.native_sim_64","test_rpc","","","","test_no_args",""
"passed","Sat Jan 04 20:05:49 GMT 2025","Sat Jan 04 20:05:50 GMT 2025","1468","hil.linux.linux","test_lightdb","","","","test_lightdb_reported",""
"passed","Sat Jan 04 20:07:40 GMT 2025","Sat Jan 04 20:07:40 GMT 2025","172","hil.zephyr.native_sim_32","test_rpc","","","","test_string_return",""
"passed","Sat Jan 04 20:12:23 GMT 2025","Sat Jan 04 20:12:29 GMT 2025","6297","sample.zephyr.native_sim_64","test_sample","","","","test_settings",""
"passed","Sat Jan 04 20:07:45 GMT 2025","Sat Jan 04 20:08:32 GMT 2025","47157","hil.zephyr.native_sim_32","test_ota","","","","test_reason_and_state",""
"passed","Sat Jan 04 20:09:38 GMT 2025","Sat Jan 04 20:09:44 GMT 2025","6697","sample.zephyr.native_sim_64","test_sample","","","","test_rpc",""
"passed","Sat Jan 04 20:07:34 GMT 2025","Sat Jan 04 20:07:35 GMT 2025","1268","hil.zephyr.native_sim_64","test_rpc","","","","test_one_arg",""
"passed","Sat Jan 04 20:07:41 GMT 2025","Sat Jan 04 20:07:53 GMT 2025","11535","hil.zephyr.native_sim_64","test_settings","","","","test_int_too_large",""
"passed","Sat Jan 04 20:11:04 GMT 2025","Sat Jan 04 20:11:17 GMT 2025","12382","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_delete",""
"passed","Sat Jan 04 20:07:38 GMT 2025","Sat Jan 04 20:07:40 GMT 2025","1141","hil.zephyr.native_sim_32","test_lightdb","","","","test_lightdb_deleted",""
"passed","Sat Jan 04 20:08:48 GMT 2025","Sat Jan 04 20:08:48 GMT 2025","208","hil.zephyr.native_sim_64","test_settings","","","","test_unrecognized_key",""
"passed","Sat Jan 04 20:09:17 GMT 2025","Sat Jan 04 20:09:45 GMT 2025","27279","hil.zephyr.native_sim_64","test_settings","","","","test_restart",""
"passed","Sat Jan 04 20:07:47 GMT 2025","Sat Jan 04 20:08:09 GMT 2025","22149","hil.zephyr.native_sim_32","test_rpc","","","","test_observation_repeat_restart",""
"passed","Sat Jan 04 20:05:41 GMT 2025","Sat Jan 04 20:05:41 GMT 2025","213","hil.linux.linux","test_ota","","","","test_manifest",""
"passed","Sat Jan 04 20:06:40 GMT 2025","Sat Jan 04 20:07:07 GMT 2025","26743","hil.linux.linux","test_settings","","","","test_cancel_all",""
"passed","Sat Jan 04 20:07:37 GMT 2025","Sat Jan 04 20:07:38 GMT 2025","949","hil.zephyr.native_sim_32","test_rpc","","","","test_no_args",""
"passed","Sat Jan 04 20:07:44 GMT 2025","Sat Jan 04 20:08:07 GMT 2025","22723","hil.zephyr.native_sim_64","test_rpc","","","","test_observation_repeat_restart",""
"passed","Sat Jan 04 20:08:05 GMT 2025","Sat Jan 04 20:08:07 GMT 2025","2764","hil.zephyr.native_sim_64","test_settings","","","","test_set_int_range",""
"passed","Sat Jan 04 20:08:45 GMT 2025","Sat Jan 04 20:08:48 GMT 2025","3026","hil.zephyr.native_sim_64","test_settings","","","","test_set_string",""
"passed","Sat Jan 04 20:05:37 GMT 2025","Sat Jan 04 20:05:38 GMT 2025","494","hil.linux.linux","test_rpc","","","","test_one_arg",""
