"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 12:09:51 GMT 2025","Fri Jan 03 12:10:02 GMT 2025","11303","hil.linux.linux","test_settings","","","","test_int_too_large",""
"passed","Fri Jan 03 12:10:38 GMT 2025","Fri Jan 03 12:10:38 GMT 2025","246","hil.zephyr.native_sim_64","test_rpc","","","","test_object_return",""
"passed","Fri Jan 03 12:15:20 GMT 2025","Fri Jan 03 12:15:40 GMT 2025","20731","sample.zephyr.native_sim_64","test_sample","","","","test_stream",""
"passed","Fri Jan 03 12:14:33 GMT 2025","Fri Jan 03 12:14:38 GMT 2025","5535","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_observe",""
"passed","Fri Jan 03 12:11:30 GMT 2025","Fri Jan 03 12:11:30 GMT 2025","93","hil.zephyr.native_sim_64","test_settings","","","","test_unrecognized_key",""
"passed","Fri Jan 03 12:10:02 GMT 2025","Fri Jan 03 12:10:03 GMT 2025","1732","hil.linux.linux","test_ota","","","","test_block_operations",""
"passed","Fri Jan 03 12:11:25 GMT 2025","Fri Jan 03 12:11:27 GMT 2025","2593","hil.zephyr.native_sim_64","test_settings","","","","test_set_float_whole",""
"passed","Fri Jan 03 12:14:10 GMT 2025","Fri Jan 03 12:14:35 GMT 2025","25192","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_get",""
"passed","Fri Jan 03 12:10:26 GMT 2025","Fri Jan 03 12:10:38 GMT 2025","11378","hil.zephyr.native_sim_64","test_settings","","","","test_int_too_large",""
"passed","Fri Jan 03 12:09:58 GMT 2025","Fri Jan 03 12:09:58 GMT 2025","425","hil.linux.linux","test_rpc","","","","test_not_registered",""
"passed","Fri Jan 03 12:14:11 GMT 2025","Fri Jan 03 12:14:24 GMT 2025","12303","sample.zephyr.native_sim_32","test_sample","","","","test_lightdb_delete",""
"passed","Fri Jan 03 12:10:54 GMT 2025","Fri Jan 03 12:11:06 GMT 2025","11503","hil.zephyr.native_sim_32","test_settings","","","","test_set_int_range_out_min",""
"passed","Fri Jan 03 12:11:09 GMT 2025","Fri Jan 03 12:11:26 GMT 2025","16742","sample.zephyr.native_sim_64","test_sample","","","","test_cert_provisioning",""
"passed","Fri Jan 03 12:09:58 GMT 2025","Fri Jan 03 12:09:59 GMT 2025","500","hil.linux.linux","test_rpc","","","","test_one_arg",""
"passed","Fri Jan 03 12:09:50 GMT 2025","Fri Jan 03 12:09:57 GMT 2025","7397","hil.linux.linux","test_stream","","","","test_block_upload",""
"passed","Fri Jan 03 12:10:38 GMT 2025","Fri Jan 03 12:11:25 GMT 2025","47212","hil.zephyr.native_sim_64","test_ota","","","","test_reason_and_state",""
"passed","Fri Jan 03 12:10:13 GMT 2025","Fri Jan 03 12:10:15 GMT 2025","1789","hil.linux.linux","test_lightdb","","","","test_lightdb_deleted",""
"passed","Fri Jan 03 12:10:00 GMT 2025","Fri Jan 03 12:10:01 GMT 2025","481","hil.linux.linux","test_rpc","","","","test_float_return",""
"passed","Fri Jan 03 12:10:43 GMT 2025","Fri Jan 03 12:10:43 GMT 2025","201","hil.zephyr.native_sim_64","test_rpc","","","","test_invalid_arg",""
"passed","Fri Jan 03 12:10:31 GMT 2025","Fri Jan 03 12:10:36 GMT 2025","4990","hil.zephyr.native_sim_32","test_ota","","","","test_resume",""
"passed","Fri Jan 03 12:09:59 GMT 2025","Fri Jan 03 12:09:59 GMT 2025","497","hil.linux.linux","test_rpc","","","","test_many_args",""
"passed","Fri Jan 03 12:10:41 GMT 2025","Fri Jan 03 12:10:41 GMT 2025","460","hil.zephyr.native_sim_32","test_rpc","","","","test_int_return",""
"passed","Fri Jan 03 12:10:38 GMT 2025","Fri Jan 03 12:10:39 GMT 2025","1338","hil.zephyr.native_sim_32","test_rpc","","","","test_one_arg",""
