"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7370","test_location","sample.zephyr.native_sim_32","Sun Jun 14 09:13:56 UTC 2026","passed","Sun Jun 14 09:14:03 UTC 2026","","location.playback.wifi","",""
"","28882","test_cancel_all","hil.zephyr.native_sim_64","Sun Jun 14 09:13:27 UTC 2026","passed","Sun Jun 14 09:13:55 UTC 2026","","test_settings","",""
"","1277","test_one_arg","hil.zephyr.native_sim_32","Sun Jun 14 09:12:33 UTC 2026","passed","Sun Jun 14 09:12:35 UTC 2026","","test_rpc","",""
"","1277","test_manifest","hil.zephyr.native_sim_64","Sun Jun 14 09:12:30 UTC 2026","passed","Sun Jun 14 09:12:31 UTC 2026","","test_ota","",""
"","5307","test_lightdb_observe","sample.zephyr.native_sim_32","Sun Jun 14 09:12:45 UTC 2026","passed","Sun Jun 14 09:12:51 UTC 2026","","lightdb_observe","",""
"","18728","test_observation_cancel_all","hil.zephyr.native_sim_32","Sun Jun 14 09:13:07 UTC 2026","passed","Sun Jun 14 09:13:26 UTC 2026","","test_rpc","",""
"","16541","test_cert_provisioning","sample.zephyr.native_sim_32","Sun Jun 14 09:13:08 UTC 2026","passed","Sun Jun 14 09:13:24 UTC 2026","","certificate_provisioning","",""
"","607","test_lightdb_deleted","hil.linux.linux","Sun Jun 14 09:10:53 UTC 2026","passed","Sun Jun 14 09:10:53 UTC 2026","","test_lightdb","",""
"","1298","test_many_args","hil.zephyr.native_sim_64","Sun Jun 14 09:12:32 UTC 2026","passed","Sun Jun 14 09:12:34 UTC 2026","","test_rpc","",""
"","2410","test_set_int_range_max","hil.zephyr.native_sim_32","Sun Jun 14 09:12:53 UTC 2026","passed","Sun Jun 14 09:12:56 UTC 2026","","test_settings","",""
"","17133","test_location","sample.zephyr.native_sim_32","Sun Jun 14 09:13:56 UTC 2026","passed","Sun Jun 14 09:14:13 UTC 2026","","location.playback.cellular","",""
"","17407","test_observation_repeat_restart","hil.linux.linux","Sun Jun 14 09:10:45 UTC 2026","passed","Sun Jun 14 09:11:02 UTC 2026","","test_rpc","",""
"","417","test_float_return","hil.linux.linux","Sun Jun 14 09:10:39 UTC 2026","passed","Sun Jun 14 09:10:39 UTC 2026","","test_rpc","",""
"","800","test_lightdb_reported","hil.linux.linux","Sun Jun 14 09:10:52 UTC 2026","passed","Sun Jun 14 09:10:53 UTC 2026","","test_lightdb","",""
"","1560","test_manifest","hil.zephyr.native_sim_32","Sun Jun 14 09:12:28 UTC 2026","passed","Sun Jun 14 09:12:29 UTC 2026","","test_ota","",""
"","26688","test_restart","hil.zephyr.native_sim_32","Sun Jun 14 09:13:56 UTC 2026","passed","Sun Jun 14 09:14:23 UTC 2026","","test_settings","",""
"","2385","test_set_string","hil.zephyr.native_sim_32","Sun Jun 14 09:13:25 UTC 2026","passed","Sun Jun 14 09:13:28 UTC 2026","","test_settings","",""
"","74726","test_reason_and_state","hil.zephyr.native_sim_32","Sun Jun 14 09:12:37 UTC 2026","failed","Sun Jun 14 09:13:51 UTC 2026","","test_ota","",""
"","512","test_object_return","hil.zephyr.native_sim_64","Sun Jun 14 09:12:36 UTC 2026","passed","Sun Jun 14 09:12:36 UTC 2026","","test_rpc","",""
"","332","test_bool_return","hil.linux.linux","Sun Jun 14 09:10:39 UTC 2026","passed","Sun Jun 14 09:10:40 UTC 2026","","test_rpc","",""
"","77013","test_logging","sample.zephyr.native_sim_64","Sun Jun 14 09:13:06 UTC 2026","failed","Sun Jun 14 09:14:23 UTC 2026","","logging","",""
"","2539","test_set_int_range_min","hil.zephyr.native_sim_64","Sun Jun 14 09:12:49 UTC 2026","passed","Sun Jun 14 09:12:52 UTC 2026","","test_settings","",""
"","388","test_one_arg","hil.linux.linux","Sun Jun 14 09:10:37 UTC 2026","passed","Sun Jun 14 09:10:38 UTC 2026","","test_rpc","",""
"","1434","test_multiple_artifacts","hil.zephyr.native_sim_64","Sun Jun 14 09:12:31 UTC 2026","passed","Sun Jun 14 09:12:33 UTC 2026","","test_ota","",""
"","77149","test_logging","sample.zephyr.native_sim_32","Sun Jun 14 09:13:04 UTC 2026","failed","Sun Jun 14 09:14:21 UTC 2026","","logging","",""
"","81693","test_hello","sample.zephyr.native_sim_64","Sun Jun 14 09:13:43 UTC 2026","failed","Sun Jun 14 09:15:05 UTC 2026","","hello.psa_crypto","",""
"","374","test_int_return","hil.linux.linux","Sun Jun 14 09:10:38 UTC 2026","passed","Sun Jun 14 09:10:38 UTC 2026","","test_rpc","",""
"","16532","test_cert_provisioning","sample.zephyr.native_sim_32","Sun Jun 14 09:13:08 UTC 2026","passed","Sun Jun 14 09:13:24 UTC 2026","","certificate_provisioning.psa_crypto","",""
"","1318","test_many_args","hil.zephyr.native_sim_32","Sun Jun 14 09:12:35 UTC 2026","passed","Sun Jun 14 09:12:36 UTC 2026","","test_rpc","",""
