"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 04 22:20:28 GMT 2024","Fri Oct 04 22:20:29 GMT 2024","1230","hil.esp-idf.esp32_devkitc_wrover_espidf","test_rpc","","","","test_float_return",""
"broken","Fri Oct 04 22:35:54 GMT 2024","Fri Oct 04 22:35:54 GMT 2024","0","hil.zephyr.esp32_devkitc_wrover","test_settings","","","","test_set_float_whole",""
"passed","Fri Oct 04 22:23:58 GMT 2024","Fri Oct 04 22:24:03 GMT 2024","5611","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_int_range_min",""
"passed","Fri Oct 04 22:30:11 GMT 2024","Fri Oct 04 22:30:21 GMT 2024","9773","hil.zephyr.rak5010","test_stream","","","","test_block_upload",""
"passed","Fri Oct 04 22:11:53 GMT 2024","Fri Oct 04 22:11:57 GMT 2024","3466","hil.linux.linux","test_settings","","","","test_set_float",""
"passed","Fri Oct 04 22:38:13 GMT 2024","Fri Oct 04 22:38:14 GMT 2024","911","hil.zephyr.nrf9160dk","test_settings","","","","test_wrong_type",""
"passed","Fri Oct 04 22:11:05 GMT 2024","Fri Oct 04 22:11:06 GMT 2024","201","hil.linux.linux","test_lightdb","","","","test_lightdb_invalid",""
"passed","Fri Oct 04 22:24:49 GMT 2024","Fri Oct 04 22:24:53 GMT 2024","4597","hil.esp-idf.esp32s3_devkitc_espidf","test_settings","","","","test_set_float_whole",""
"passed","Fri Oct 04 22:21:01 GMT 2024","Fri Oct 04 22:21:02 GMT 2024","1468","hil.esp-idf.esp32c3_devkitm_espidf","test_rpc","","","","test_no_args",""
"passed","Fri Oct 04 22:33:48 GMT 2024","Fri Oct 04 22:33:50 GMT 2024","1510","hil.zephyr.esp32_devkitc_wrover","test_rpc","","","","test_one_arg",""
"passed","Fri Oct 04 22:58:48 GMT 2024","Fri Oct 04 22:59:16 GMT 2024","28528","sample.zephyr.esp32_devkitc_wrover","test_sample","","","","test_lightdb_get",""
