"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","118","test_wrong_type","hil.zephyr.native_sim_64","Sat Jan 24 20:09:39 UTC 2026","passed","Sat Jan 24 20:09:39 UTC 2026","","test_settings","",""
"","72890","test_reason_and_state","hil.zephyr.native_sim_64","Sat Jan 24 20:08:27 UTC 2026","failed","Sat Jan 24 20:09:40 UTC 2026","","test_ota","",""
"","5947","test_settings","sample.zephyr.native_sim_64","Sat Jan 24 20:09:02 UTC 2026","passed","Sat Jan 24 20:09:08 UTC 2026","","settings","",""
"","7405","test_location","sample.zephyr.native_sim_32","Sat Jan 24 20:10:13 UTC 2026","passed","Sat Jan 24 20:10:21 UTC 2026","","location.playback.wifi","",""
"","249","test_object_return","hil.zephyr.native_sim_32","Sat Jan 24 20:08:32 UTC 2026","passed","Sat Jan 24 20:08:33 UTC 2026","","test_rpc","",""
"","5153","test_malformed_response","hil.zephyr.native_sim_64","Sat Jan 24 20:08:32 UTC 2026","passed","Sat Jan 24 20:08:37 UTC 2026","","test_rpc","",""
"","2584","test_set_int","hil.zephyr.native_sim_32","Sat Jan 24 20:08:34 UTC 2026","passed","Sat Jan 24 20:08:37 UTC 2026","","test_settings","",""
"","22467","test_stream","sample.zephyr.native_sim_32","Sat Jan 24 20:09:01 UTC 2026","passed","Sat Jan 24 20:09:23 UTC 2026","","stream","",""
"","3828","test_resume","hil.linux.linux","Sat Jan 24 20:06:37 UTC 2026","passed","Sat Jan 24 20:06:40 UTC 2026","","test_ota","",""
"","2475","test_set_int_range","hil.zephyr.native_sim_64","Sat Jan 24 20:08:59 UTC 2026","passed","Sat Jan 24 20:09:02 UTC 2026","","test_settings","",""
"","952","test_lightdb_deleted","hil.zephyr.native_sim_32","Sat Jan 24 20:08:36 UTC 2026","passed","Sat Jan 24 20:08:37 UTC 2026","","test_lightdb","",""
"","374","test_int_return","hil.zephyr.native_sim_32","Sat Jan 24 20:08:31 UTC 2026","passed","Sat Jan 24 20:08:32 UTC 2026","","test_rpc","",""
"","434","test_invalid_arg","hil.zephyr.native_sim_64","Sat Jan 24 20:08:37 UTC 2026","passed","Sat Jan 24 20:08:37 UTC 2026","","test_rpc","",""
"","7220","test_lightdb_observed","hil.linux.linux","Sat Jan 24 20:06:50 UTC 2026","passed","Sat Jan 24 20:06:57 UTC 2026","","test_lightdb","",""
"","7148","test_lightdb_delete","sample.zephyr.native_sim_64","Sat Jan 24 20:09:03 UTC 2026","passed","Sat Jan 24 20:09:10 UTC 2026","","lightdb_delete","",""
"","16574","test_cert_provisioning","sample.zephyr.native_sim_64","Sat Jan 24 20:09:24 UTC 2026","passed","Sat Jan 24 20:09:41 UTC 2026","","certificate_provisioning.psa_crypto","",""
"","2492","test_set_float_whole","hil.zephyr.native_sim_64","Sat Jan 24 20:09:34 UTC 2026","passed","Sat Jan 24 20:09:37 UTC 2026","","test_settings","",""
"","7447","test_lightdb_delete","sample.zephyr.native_sim_32","Sat Jan 24 20:09:09 UTC 2026","passed","Sat Jan 24 20:09:17 UTC 2026","","lightdb_delete","",""
"","6297","test_rpc","sample.zephyr.native_sim_32","Sat Jan 24 20:08:57 UTC 2026","passed","Sat Jan 24 20:09:04 UTC 2026","","rpc","",""
"","2499","test_set_int_range_max","hil.zephyr.native_sim_32","Sat Jan 24 20:09:04 UTC 2026","passed","Sat Jan 24 20:09:06 UTC 2026","","test_settings","",""
"","1641","test_multiple_artifacts","hil.zephyr.native_sim_32","Sat Jan 24 20:08:29 UTC 2026","passed","Sat Jan 24 20:08:30 UTC 2026","","test_ota","",""
"","89954","test_connect","hil.zephyr.native_sim_64","Sat Jan 24 20:08:19 UTC 2026","passed","Sat Jan 24 20:09:49 UTC 2026","","test_connection","",""
"","11395","test_set_int_range_out_max","hil.zephyr.native_sim_64","Sat Jan 24 20:09:18 UTC 2026","passed","Sat Jan 24 20:09:29 UTC 2026","","test_settings","",""
"","216","test_invalid_arg","hil.zephyr.native_sim_32","Sat Jan 24 20:08:38 UTC 2026","passed","Sat Jan 24 20:08:38 UTC 2026","","test_rpc","",""
"","249","test_float_return","hil.linux.linux","Sat Jan 24 20:06:33 UTC 2026","passed","Sat Jan 24 20:06:33 UTC 2026","","test_rpc","",""
"","250","test_string_return","hil.zephyr.native_sim_32","Sat Jan 24 20:08:32 UTC 2026","passed","Sat Jan 24 20:08:32 UTC 2026","","test_rpc","",""
"","22216","test_observation_repeat_restart","hil.zephyr.native_sim_32","Sat Jan 24 20:08:38 UTC 2026","passed","Sat Jan 24 20:09:00 UTC 2026","","test_rpc","",""
"","1142","test_lightdb_reported","hil.zephyr.native_sim_32","Sat Jan 24 20:08:35 UTC 2026","passed","Sat Jan 24 20:08:36 UTC 2026","","test_lightdb","",""
"","249","test_string_return","hil.linux.linux","Sat Jan 24 20:06:33 UTC 2026","passed","Sat Jan 24 20:06:33 UTC 2026","","test_rpc","",""
"","504","test_manifest","hil.linux.linux","Sat Jan 24 20:06:35 UTC 2026","passed","Sat Jan 24 20:06:36 UTC 2026","","test_ota","",""
"","2531","test_set_string","hil.zephyr.native_sim_64","Sat Jan 24 20:09:37 UTC 2026","passed","Sat Jan 24 20:09:39 UTC 2026","","test_settings","",""
"","82091","test_hello","sample.zephyr.native_sim_64","Sat Jan 24 20:09:48 UTC 2026","failed","Sat Jan 24 20:11:10 UTC 2026","","hello.cid","",""
"","6163","test_block_upload","hil.linux.linux","Sat Jan 24 20:06:39 UTC 2026","passed","Sat Jan 24 20:06:45 UTC 2026","","test_stream","",""
